Order_ID,Carrier,Carrier_Type,Origin_Hub,Destination_Store,Vehicle_Type,Route_Distance_KM,Service_Level,Scheduled_Departure_Hub,Actual_Departure_Hub,Scheduled_Arrival_Store,Actual_Arrival_Store,Departure_Delay_Min,Arrival_Delay_Min,Late_Departure_Flag,Late_Arrival_Flag,Transit_Damage_Flag,Damage_Type,Capacity_Units,Loaded_Units,Capacity_Utilization_Pct,Idle_Time_Min,Temp_Controlled,Avg_Temp_Celsius,MM_Cost_INR
ORD-000097,FedEx-IN,Air,HUB-Central-05,STORE-Pune-001,Van,233.8,Economy,2023-06-25 00:52:38,2023-06-25 00:23:47,2023-06-25 06:29:12,2023-06-25 06:13:14,-28.8,12.9,0,0,0,None,251,154,61.4,6.6,0,,5263.71
ORD-000098,Delhivery,Ground,HUB-South-02,STORE-Lucknow-001,Van,482.3,Standard,2024-08-17 04:40:30,2024-08-17 04:42:11,2024-08-17 15:39:33,2024-08-17 15:45:26,1.7,4.2,0,0,0,None,413,84,20.3,38.2,0,,15681.34
ORD-000099,FedEx-IN,Air,HUB-Central-05,STORE-Hyderabad-001,Truck,894.5,Express,2024-07-19 13:52:57,2024-07-19 15:04:16,2024-07-20 13:51:56,2024-07-20 19:32:28,71.3,269.2,1,1,0,None,336,87,25.9,6.0,0,,22056.7
ORD-000100,BlueDart,Air,HUB-South-02,STORE-Ahmedabad-001,Bike,1192.0,Standard,2023-12-25 09:06:40,2023-12-25 09:06:19,2023-12-27 17:51:40,2023-12-27 17:56:17,-0.3,5.0,0,0,0,None,432,100,23.1,39.9,0,,18657.19
ORD-000101,Shadowfax,Bike,HUB-North-01,STORE-Indore-001,Three-Wheeler,1380.4,Standard,2023-09-11 00:54:23,2023-09-11 00:54:52,2023-09-13 18:10:44,2023-09-13 18:11:00,0.5,-0.2,0,0,0,None,232,14,6.0,13.1,1,4.4,41345.04
ORD-000102,FedEx-IN,Air,HUB-East-03,STORE-Ahmedabad-001,Mini-Truck,1438.7,Standard,2023-08-30 15:55:33,2023-08-30 15:49:14,2023-09-01 03:29:28,2023-09-01 03:16:09,-6.3,-7.0,0,0,0,None,97,96,99.0,7.5,0,,43927.5
ORD-000103,Ekart,Ground,HUB-East-03,STORE-Indore-001,Truck,1390.4,Economy,2023-12-04 18:33:00,2023-12-04 19:11:04,2023-12-06 04:03:12,2023-12-06 04:49:16,38.1,8.0,1,0,0,None,430,100,23.3,36.7,0,,34961.3
ORD-000104,Delhivery,Ground,HUB-East-03,STORE-Mumbai-001,Bike,1322.4,Express,2023-08-05 12:27:56,2023-08-05 13:02:45,2023-08-08 05:23:30,2023-08-08 05:50:35,34.8,-7.8,1,0,0,None,350,219,62.6,42.2,0,,25606.7
ORD-000105,Delhivery,Ground,HUB-East-03,STORE-Hyderabad-001,Bike,511.5,Standard,2024-08-07 15:12:47,2024-08-07 15:06:19,2024-08-08 11:05:48,2024-08-08 11:40:29,-6.5,41.1,0,1,0,None,314,109,34.7,8.8,0,,10054.74
ORD-000106,FedEx-IN,Air,HUB-South-02,STORE-Surat-001,Bike,255.7,Express,2024-03-10 06:13:40,2024-03-10 06:08:42,2024-03-10 20:07:41,2024-03-10 19:47:03,-5.0,-15.7,0,0,0,None,122,59,48.4,10.9,0,,7535.37
ORD-000107,BlueDart,Air,HUB-South-02,STORE-Lucknow-001,Three-Wheeler,409.3,Standard,2024-05-15 03:56:29,2024-05-15 03:55:32,2024-05-15 18:59:08,2024-05-15 19:07:15,-0.9,9.1,0,0,0,None,103,97,94.2,7.2,0,,8293.56
ORD-000108,Ekart,Ground,HUB-South-02,STORE-Mumbai-002,Bike,180.4,Standard,2024-02-25 08:26:12,2024-02-25 08:41:13,2024-02-25 15:41:21,2024-02-25 17:12:25,15.0,76.0,1,1,0,None,250,121,48.4,17.6,0,,3916.71
ORD-000109,DTDC,Ground,HUB-South-02,STORE-Delhi-001,Mini-Truck,334.7,Same-Day,2024-05-10 17:23:18,2024-05-10 18:05:14,2024-05-10 23:47:20,2024-05-11 01:22:43,41.9,53.5,1,1,0,None,105,11,10.5,20.1,1,4.9,7580.05
ORD-000110,FedEx-IN,Air,HUB-East-03,STORE-Delhi-001,Truck,329.2,Economy,2023-03-23 18:48:28,2023-03-23 18:41:40,2023-03-24 05:29:04,2023-03-24 05:47:18,-6.8,25.0,0,1,0,None,114,84,73.7,5.2,0,,6730.79
ORD-000111,DHL-IN,Air,HUB-South-02,STORE-Pune-001,Mini-Truck,942.1,Express,2023-01-30 13:11:11,2023-01-30 13:44:45,2023-01-31 16:45:58,2023-01-31 17:53:49,33.6,34.3,1,1,0,None,118,95,80.5,7.7,0,,18855.98
ORD-000112,XpressBees,Ground,HUB-West-04,STORE-Pune-001,Bike,1339.2,Express,2024-08-02 01:23:02,2024-08-02 01:24:03,2024-08-04 20:38:30,2024-08-04 20:37:08,1.0,-2.4,0,0,0,None,393,37,9.4,118.1,0,,22598.03
ORD-000113,Delhivery,Ground,HUB-Central-05,STORE-Chennai-001,Three-Wheeler,548.8,Standard,2023-01-01 06:18:46,2023-01-01 06:51:43,2023-01-02 00:14:07,2023-01-02 00:45:29,33.0,-1.6,1,0,0,None,420,147,35.0,5.2,0,,18811.29
ORD-000114,XpressBees,Ground,HUB-Central-05,STORE-Pune-001,Bike,1237.0,Standard,2024-06-13 20:48:52,2024-06-13 20:56:20,2024-06-16 01:51:30,2024-06-16 02:20:04,7.5,21.1,0,1,0,None,145,10,6.9,25.6,0,,30802.09
ORD-000115,BlueDart,Air,HUB-West-04,STORE-Mumbai-002,Van,230.5,Express,2024-06-04 08:24:19,2024-06-04 09:15:35,2024-06-04 12:48:19,2024-06-04 14:37:22,51.3,57.8,1,1,0,None,253,30,11.9,7.5,1,3.0,7326.12
ORD-000116,FedEx-IN,Air,HUB-East-03,STORE-Surat-001,Van,278.1,Standard,2023-04-24 02:19:56,2023-04-24 02:32:52,2023-04-24 08:19:32,2023-04-24 08:49:59,12.9,17.5,0,1,0,None,84,31,36.9,14.0,0,,7537.09
ORD-000117,FedEx-IN,Air,HUB-Central-05,STORE-Chennai-001,Van,408.3,Standard,2024-04-12 11:24:24,2024-04-12 11:57:28,2024-04-12 19:28:08,2024-04-12 20:01:18,33.1,0.1,1,0,0,None,116,93,80.2,5.2,0,,6537.23
ORD-000118,DTDC,Ground,HUB-Central-05,STORE-Bangalore-001,Bike,1556.9,Same-Day,2024-11-28 19:12:53,2024-11-28 19:52:45,2024-12-02 08:28:38,2024-12-02 09:18:35,39.9,10.1,1,0,1,Tampered seal,74,52,70.3,4.2,1,2.7,38423.42
ORD-000119,FedEx-IN,Air,HUB-West-04,STORE-Pune-001,Three-Wheeler,1404.8,Same-Day,2024-02-27 20:27:51,2024-02-27 21:12:45,2024-03-01 10:38:36,2024-03-01 17:53:23,44.9,389.9,1,1,0,None,450,230,51.1,17.7,0,,27032.88
ORD-000120,DTDC,Ground,HUB-East-03,STORE-Nagpur-001,Three-Wheeler,847.3,Same-Day,2023-01-27 22:12:57,2023-01-27 22:18:53,2023-01-29 08:30:00,2023-01-29 08:35:37,5.9,-0.3,0,0,0,None,128,87,68.0,37.2,0,,20420.42
ORD-000121,DTDC,Ground,HUB-Central-05,STORE-Indore-001,Van,564.1,Standard,2024-03-18 04:38:57,2024-03-18 04:35:39,2024-03-18 19:39:04,2024-03-18 19:33:05,-3.3,-2.7,0,0,0,None,399,197,49.4,5.0,1,4.5,14252.18
ORD-000122,FedEx-IN,Air,HUB-Central-05,STORE-Lucknow-001,Three-Wheeler,689.7,Express,2023-01-12 09:57:50,2023-01-12 09:46:11,2023-01-13 09:20:19,2023-01-13 09:15:29,-11.6,6.8,0,0,0,None,488,74,15.2,0.7,0,,16002.96
ORD-000123,DHL-IN,Air,HUB-Central-05,STORE-Jaipur-001,Mini-Truck,1074.6,Standard,2023-06-29 04:53:17,2023-06-29 04:53:19,2023-06-30 07:48:56,2023-06-30 08:01:08,0.0,12.2,0,0,0,None,430,180,41.9,62.9,0,,30497.71
ORD-000124,DTDC,Ground,HUB-South-02,STORE-Surat-001,Truck,1170.0,Express,2024-08-12 09:38:12,2024-08-12 09:25:33,2024-08-13 14:58:13,2024-08-13 14:42:04,-12.6,-3.5,0,0,0,None,395,77,19.5,25.4,1,4.7,38713.6
ORD-000125,BlueDart,Air,HUB-South-02,STORE-Jaipur-001,Bike,1127.5,Standard,2023-06-20 08:01:43,2023-06-20 07:56:36,2023-06-22 01:02:10,2023-06-22 07:08:24,-5.1,371.3,0,1,0,None,297,87,29.3,26.7,0,,24023.74
ORD-000126,Shadowfax,Bike,HUB-East-03,STORE-Jaipur-001,Van,631.2,Express,2024-02-10 11:51:02,2024-02-10 11:48:09,2024-02-10 23:05:02,2024-02-10 23:22:43,-2.9,20.6,0,1,0,None,221,201,91.0,13.2,1,5.1,7652.18
ORD-000127,Ekart,Ground,HUB-West-04,STORE-Surat-001,Van,182.5,Economy,2024-02-21 14:39:08,2024-02-21 14:44:20,2024-02-21 17:39:00,2024-02-21 17:34:22,5.2,-9.8,0,0,0,None,445,81,18.2,34.9,0,,5078.39
ORD-000128,Shadowfax,Bike,HUB-East-03,STORE-Mumbai-002,Truck,1075.5,Standard,2023-06-10 15:27:35,2023-06-10 15:28:49,2023-06-11 13:25:48,2023-06-11 13:32:24,1.2,5.4,0,0,0,None,394,303,76.9,56.9,0,,24450.27
ORD-000129,DHL-IN,Air,HUB-North-01,STORE-Mumbai-001,Truck,1505.9,Express,2023-02-16 11:59:40,2023-02-16 11:47:24,2023-02-18 06:33:50,2023-02-18 06:29:24,-12.3,7.8,0,0,0,None,350,204,58.3,4.9,1,4.4,36274.46
ORD-000130,Shadowfax,Bike,HUB-East-03,STORE-Nagpur-001,Truck,1788.0,Economy,2023-05-12 02:04:25,2023-05-12 02:12:53,2023-05-14 10:13:33,2023-05-14 10:25:46,8.5,3.7,0,0,0,None,197,161,81.7,6.5,0,,38314.13
ORD-000131,DHL-IN,Air,HUB-East-03,STORE-Mumbai-001,Mini-Truck,674.2,Standard,2023-02-19 23:10:26,2023-02-19 23:25:03,2023-02-20 11:35:16,2023-02-20 11:53:50,14.6,3.9,0,0,0,None,409,129,31.5,39.8,0,,14807.1
ORD-000132,BlueDart,Air,HUB-North-01,STORE-Delhi-001,Truck,1695.8,Standard,2024-10-29 20:59:38,2024-10-29 21:14:17,2024-11-01 01:48:17,2024-11-01 01:56:11,14.7,-6.8,0,0,0,None,277,158,57.0,12.4,0,,40056.55
ORD-000133,Delhivery,Ground,HUB-West-04,STORE-Indore-001,Three-Wheeler,1745.0,Same-Day,2024-12-11 04:15:36,2024-12-11 04:16:00,2024-12-14 12:10:54,2024-12-14 12:21:00,0.4,9.7,0,0,0,None,446,15,3.4,79.9,0,,22266.37
ORD-000134,Ekart,Ground,HUB-West-04,STORE-Surat-001,Bike,1197.7,Express,2023-11-22 04:39:50,2023-11-22 04:56:39,2023-11-24 07:37:41,2023-11-24 08:42:24,16.8,47.9,1,1,0,None,317,258,81.4,8.2,0,,30083.59
ORD-000135,Ekart,Ground,HUB-West-04,STORE-Delhi-002,Mini-Truck,940.0,Economy,2024-09-09 00:59:36,2024-09-09 01:09:58,2024-09-10 02:09:41,2024-09-10 02:24:42,10.4,4.6,0,0,0,None,378,169,44.7,30.5,0,,32677.29
ORD-000136,FedEx-IN,Air,HUB-West-04,STORE-Lucknow-001,Three-Wheeler,1161.1,Standard,2023-01-25 18:01:06,2023-01-25 22:02:48,2023-01-27 20:21:50,2023-01-28 00:32:29,241.7,8.9,1,0,0,None,196,130,66.3,2.5,0,,25525.22
ORD-000137,DTDC,Ground,HUB-North-01,STORE-Delhi-001,Bike,398.8,Same-Day,2024-02-29 10:49:29,2024-02-29 10:56:26,2024-03-01 06:16:12,2024-03-01 06:08:19,7.0,-14.9,0,0,0,None,348,218,62.6,15.3,0,,7181.08
ORD-000138,DTDC,Ground,HUB-West-04,STORE-Pune-001,Bike,1572.1,Same-Day,2024-01-28 23:23:04,2024-01-29 00:09:09,2024-01-31 13:56:12,2024-01-31 15:06:48,46.1,24.5,1,1,0,None,89,11,12.4,31.6,0,,47795.31
ORD-000139,XpressBees,Ground,HUB-East-03,STORE-Chennai-001,Van,1453.7,Express,2023-12-29 19:29:31,2023-12-29 19:43:18,2023-12-31 09:28:08,2023-12-31 09:23:05,13.8,-18.8,0,0,1,Missing item,487,345,70.8,32.7,0,,40772.34
ORD-000140,XpressBees,Ground,HUB-West-04,STORE-Nagpur-001,Truck,1093.9,Economy,2023-09-10 11:01:57,2023-09-10 11:03:37,2023-09-11 20:49:45,2023-09-11 20:53:47,1.7,2.4,0,0,0,None,437,46,10.5,2.7,0,,15819.73
ORD-000141,Ekart,Ground,HUB-East-03,STORE-Mumbai-002,Truck,518.3,Express,2023-09-27 11:26:00,2023-09-27 11:30:02,2023-09-28 01:14:56,2023-09-28 08:13:19,4.0,414.3,0,1,0,None,175,47,26.9,38.4,1,7.5,10411.68
ORD-000142,FedEx-IN,Air,HUB-South-02,STORE-Pune-001,Bike,878.2,Standard,2024-06-13 12:52:14,2024-06-13 13:52:43,2024-06-14 21:16:49,2024-06-14 22:01:14,60.5,-16.1,1,0,0,None,277,46,16.6,15.7,0,,29249.14
ORD-000143,Delhivery,Ground,HUB-West-04,STORE-Chennai-001,Bike,351.1,Express,2024-03-01 16:29:17,2024-03-01 16:46:11,2024-03-02 12:01:10,2024-03-02 12:31:32,16.9,13.4,1,0,0,None,254,154,60.6,17.7,1,5.8,6545.6
ORD-000144,Delhivery,Ground,HUB-West-04,STORE-Jaipur-001,Three-Wheeler,945.6,Express,2023-01-04 00:27:10,2023-01-04 00:34:12,2023-01-05 19:28:35,2023-01-05 20:20:33,7.0,44.9,0,1,0,None,124,76,61.3,3.6,0,,27025.75
ORD-000145,Delhivery,Ground,HUB-West-04,STORE-Indore-001,Truck,628.0,Standard,2023-03-22 03:39:58,2023-03-22 03:51:43,2023-03-22 23:18:59,2023-03-22 23:34:03,11.8,3.3,0,0,0,None,357,279,78.2,8.5,0,,9925.67
ORD-000146,Ekart,Ground,HUB-North-01,STORE-Surat-001,Mini-Truck,1706.0,Standard,2023-10-04 06:12:15,2023-10-04 06:18:46,2023-10-05 17:37:05,2023-10-06 02:25:58,6.5,522.4,0,1,0,None,490,366,74.7,15.0,0,,41684.19
ORD-000147,DTDC,Ground,HUB-South-02,STORE-Pune-001,Three-Wheeler,1573.0,Standard,2023-07-26 18:07:04,2023-07-26 18:36:48,2023-07-30 00:42:00,2023-07-30 01:54:14,29.7,42.5,1,1,0,None,238,101,42.4,17.0,0,,33130.65
ORD-000148,XpressBees,Ground,HUB-East-03,STORE-Bangalore-001,Three-Wheeler,608.2,Standard,2023-08-02 13:21:58,2023-08-02 13:32:39,2023-08-03 08:58:56,2023-08-03 08:54:54,10.7,-14.7,0,0,0,None,250,229,91.6,5.1,0,,8814.32
ORD-000149,BlueDart,Air,HUB-Central-05,STORE-Ahmedabad-001,Mini-Truck,793.2,Express,2024-03-12 15:51:45,2024-03-12 16:05:17,2024-03-13 08:30:12,2024-03-13 08:43:46,13.5,0.0,0,0,0,None,296,149,50.3,116.4,0,,20234.02
ORD-000150,FedEx-IN,Air,HUB-North-01,STORE-Nagpur-001,Van,1555.7,Express,2024-10-20 11:55:46,2024-10-20 12:11:05,2024-10-21 23:46:13,2024-10-21 23:48:54,15.3,-12.6,1,0,0,None,416,99,23.8,15.2,0,,28890.65
ORD-000151,XpressBees,Ground,HUB-North-01,STORE-Jaipur-001,Bike,1429.2,Same-Day,2023-07-01 12:55:56,2023-07-01 12:35:35,2023-07-04 18:35:49,2023-07-04 18:03:55,-20.3,-11.6,0,0,0,None,122,69,56.6,11.6,1,5.6,37378.01
ORD-000152,DTDC,Ground,HUB-North-01,STORE-Mumbai-002,Bike,363.5,Economy,2024-08-18 21:40:00,2024-08-19 00:04:12,2024-08-19 11:22:31,2024-08-19 13:40:50,144.2,-5.9,1,0,0,None,151,93,61.6,6.5,1,6.5,10178.46
ORD-000153,Delhivery,Ground,HUB-South-02,STORE-Chennai-001,Three-Wheeler,246.9,Express,2024-02-15 23:48:09,2024-02-15 23:46:41,2024-02-16 10:38:06,2024-02-16 10:33:49,-1.5,-2.8,0,0,0,None,391,47,12.0,4.0,0,,8552.77
ORD-000154,Ekart,Ground,HUB-West-04,STORE-Surat-001,Mini-Truck,1662.3,Express,2024-07-03 18:46:11,2024-07-03 19:51:35,2024-07-05 10:31:47,2024-07-05 11:50:48,65.4,13.6,1,0,0,None,173,29,16.8,6.7,0,,53848.36
ORD-000155,BlueDart,Air,HUB-East-03,STORE-Mumbai-002,Three-Wheeler,182.3,Standard,2023-04-06 10:14:45,2023-04-06 10:05:05,2023-04-06 16:20:53,2023-04-06 16:11:42,-9.7,0.5,0,0,0,None,359,26,7.2,32.7,0,,3251.6
ORD-000156,BlueDart,Air,HUB-Central-05,STORE-Pune-001,Bike,907.2,Standard,2024-11-09 02:58:39,2024-11-09 02:59:46,2024-11-10 13:38:34,2024-11-10 13:54:35,1.1,14.9,0,0,0,None,230,159,69.1,111.2,0,,25567.42
ORD-000157,Shadowfax,Bike,HUB-South-02,STORE-Mumbai-002,Mini-Truck,461.1,Standard,2024-07-21 19:54:29,2024-07-21 19:44:12,2024-07-22 08:35:53,2024-07-22 08:21:24,-10.3,-4.2,0,0,0,None,322,110,34.2,31.2,0,,10668.42
ORD-000158,Shadowfax,Bike,HUB-North-01,STORE-Lucknow-001,Three-Wheeler,1379.1,Economy,2024-10-28 03:39:00,2024-10-28 03:29:08,2024-10-30 17:36:03,2024-10-30 18:23:06,-9.9,56.9,0,1,0,None,65,52,80.0,1.2,0,,23083.57
ORD-000159,DHL-IN,Air,HUB-North-01,STORE-Lucknow-001,Three-Wheeler,1240.8,Standard,2024-12-07 02:38:15,2024-12-07 02:40:20,2024-12-09 10:59:37,,2.1,36.3,0,1,0,None,397,336,84.6,11.2,1,5.4,18999.03
ORD-000160,DTDC,Ground,HUB-West-04,STORE-Delhi-001,Bike,886.1,Standard,2023-08-23 01:25:58,2023-08-23 02:03:31,2023-08-25 03:27:15,2023-08-25 04:34:46,37.6,30.0,1,1,0,None,487,232,47.6,23.2,0,,13701.44
ORD-000161,DHL-IN,Air,HUB-North-01,STORE-Kolkata-001,Three-Wheeler,119.3,Standard,2024-10-30 07:51:13,2024-10-30 07:49:40,2024-10-30 11:29:18,2024-10-30 12:12:00,-1.5,44.2,0,1,0,None,280,223,79.6,2.9,0,,1691.01
ORD-000162,XpressBees,Ground,HUB-Central-05,STORE-Ahmedabad-001,Mini-Truck,140.7,Standard,2024-07-02 08:14:10,2024-07-02 08:22:29,2024-07-02 12:17:39,2024-07-02 13:38:28,8.3,72.5,0,1,0,None,55,32,58.2,23.6,0,,2886.65
ORD-000163,XpressBees,Ground,HUB-North-01,STORE-Jaipur-001,Bike,268.7,Express,2024-03-17 07:00:16,2024-03-17 06:38:34,2024-03-17 19:51:33,2024-03-17 19:26:13,-21.7,-3.6,0,0,0,None,453,208,45.9,86.0,0,,8566.31
ORD-000164,Shadowfax,Bike,HUB-East-03,STORE-Chennai-001,Truck,1232.7,Express,2023-07-21 07:58:57,2023-07-21 07:51:21,2023-07-22 13:19:21,2023-07-22 13:28:14,-7.6,16.5,0,1,0,None,219,110,50.2,2.8,0,,17742.93
ORD-000165,FedEx-IN,Air,HUB-Central-05,STORE-Pune-001,Bike,1417.0,Standard,2023-12-23 01:17:02,2023-12-23 01:07:23,2023-12-25 21:09:45,2023-12-25 20:42:25,-9.6,-17.7,0,0,1,Wet damage,450,290,64.4,2.1,0,,32519.01
ORD-000166,Ekart,Ground,HUB-West-04,STORE-Mumbai-002,Truck,177.9,Express,2024-07-27 21:59:38,2024-07-27 22:52:59,2024-07-28 02:08:54,2024-07-28 03:22:27,53.4,20.2,1,1,0,None,446,428,96.0,12.9,0,,5331.81
ORD-000167,Shadowfax,Bike,HUB-West-04,STORE-Bangalore-001,Van,1151.9,Economy,2023-08-07 20:42:31,2023-08-08 02:41:14,2023-08-09 00:16:14,2023-08-09 05:58:29,358.7,-16.5,1,0,1,Crushed,107,37,34.6,47.4,0,,21983.42
ORD-000168,BlueDart,Air,HUB-North-01,STORE-Bangalore-001,Truck,636.8,Same-Day,2024-03-22 10:56:39,2024-03-22 10:50:13,2024-03-23 02:41:05,2024-03-23 02:37:37,-6.4,3.0,0,0,0,None,93,22,23.7,32.0,0,,9093.89
ORD-000169,Ekart,Ground,HUB-South-02,STORE-Hyderabad-001,Truck,897.3,Express,2024-07-09 08:38:37,2024-07-09 08:35:29,2024-07-10 06:13:57,2024-07-10 06:17:25,-3.1,6.6,0,0,0,None,161,86,53.4,23.5,1,3.6,25406.38
ORD-000170,XpressBees,Ground,HUB-Central-05,STORE-Mumbai-001,Van,954.9,Standard,2023-04-22 15:29:15,2023-04-22 16:18:18,2023-04-23 16:22:24,2023-04-23 18:00:37,49.1,49.2,1,1,0,None,266,261,98.1,0.2,1,3.1,25393.89
ORD-000171,DHL-IN,Air,HUB-South-02,STORE-Ahmedabad-001,Van,1682.4,Standard,2023-04-01 11:36:25,2023-04-01 11:28:52,2023-04-02 17:31:38,2023-04-02 18:02:22,-7.5,38.3,0,1,0,None,441,439,99.5,1.0,0,,55328.47
ORD-000172,Ekart,Ground,HUB-Central-05,STORE-Bangalore-001,Three-Wheeler,1647.7,Express,2023-12-01 03:54:41,2023-12-01 04:21:24,2023-12-03 10:18:59,2023-12-03 11:21:23,26.7,35.7,1,1,0,None,130,127,97.7,18.8,0,,33363.54
ORD-000173,XpressBees,Ground,HUB-Central-05,STORE-Mumbai-001,Van,1563.2,Express,2023-05-12 14:54:45,2023-05-12 14:49:08,2023-05-13 23:05:25,2023-05-13 23:16:09,-5.6,16.4,0,1,0,None,124,18,14.5,19.1,0,,28203.63
ORD-000174,Ekart,Ground,HUB-East-03,STORE-Surat-001,Van,1010.5,Standard,2023-08-23 04:15:34,2023-08-23 11:29:34,2023-08-24 06:30:21,2023-08-24 13:27:17,434.0,-17.1,1,0,0,None,216,12,5.6,20.5,0,,16784.8
ORD-000175,Ekart,Ground,HUB-South-02,STORE-Ahmedabad-001,Mini-Truck,1773.8,Express,2024-09-12 00:38:16,2024-09-12 05:53:59,2024-09-14 05:11:45,2024-09-14 18:41:37,315.7,494.1,1,1,0,None,295,229,77.6,7.4,0,,22159.52
ORD-000176,DTDC,Ground,HUB-Central-05,STORE-Pune-001,Truck,150.5,Standard,2023-01-25 00:26:54,2023-01-25 00:41:43,2023-01-25 05:19:50,2023-01-25 05:25:14,14.8,-9.4,0,0,0,None,207,184,88.9,64.5,1,6.4,4813.81
ORD-000177,DHL-IN,Air,HUB-South-02,STORE-Mumbai-002,Mini-Truck,817.2,Standard,2024-09-22 19:14:15,2024-09-22 19:17:51,2024-09-23 12:28:12,2024-09-23 12:22:05,3.6,-9.7,0,0,0,None,243,142,58.4,68.7,0,,14331.48
ORD-000178,XpressBees,Ground,HUB-West-04,STORE-Surat-001,Mini-Truck,1094.2,Economy,2023-03-21 17:07:26,2023-03-21 17:07:58,2023-03-22 15:53:04,2023-03-22 20:36:51,0.5,283.2,0,1,0,None,188,84,44.7,11.4,1,5.6,28880.68
ORD-000179,Delhivery,Ground,HUB-East-03,STORE-Mumbai-001,Three-Wheeler,1489.5,Standard,2024-08-20 08:57:45,2024-08-20 09:08:08,2024-08-23 09:42:13,2024-08-23 10:37:37,10.4,45.0,0,1,0,None,469,429,91.5,22.8,0,,21695.94
ORD-000180,DTDC,Ground,HUB-South-02,STORE-Mumbai-002,Bike,108.2,Express,2023-07-01 09:31:22,2023-07-01 09:45:11,2023-07-01 13:28:49,2023-07-01 13:47:27,13.8,4.8,0,0,0,None,222,196,88.3,9.1,0,,3735.77
ORD-000181,XpressBees,Ground,HUB-West-04,STORE-Delhi-002,Van,659.0,Express,2023-08-27 14:25:05,2023-08-27 14:37:46,2023-08-28 05:51:57,2023-08-28 10:31:33,12.7,266.9,0,1,0,None,496,316,63.7,2.2,0,,18534.81
ORD-000182,Delhivery,Ground,HUB-North-01,STORE-Mumbai-002,Van,1091.5,Express,2024-04-02 18:14:52,2024-04-02 18:14:05,2024-04-03 19:42:32,,-0.8,51.0,0,1,0,None,170,123,72.4,19.6,0,,18173.15
ORD-000183,BlueDart,Air,HUB-South-02,STORE-Chennai-001,Three-Wheeler,1782.0,Standard,2024-07-05 05:10:21,2024-07-05 05:18:03,2024-07-07 15:23:47,2024-07-07 16:24:42,7.7,53.2,0,1,0,None,387,343,88.6,11.0,0,,51413.32
ORD-000184,XpressBees,Ground,HUB-North-01,STORE-Lucknow-001,Bike,419.5,Standard,2024-08-23 16:27:08,2024-08-23 16:25:28,2024-08-24 09:49:38,2024-08-24 10:05:40,-1.7,17.7,0,1,0,None,117,41,35.0,52.1,1,2.0,9277.39
ORD-000185,FedEx-IN,Air,HUB-West-04,STORE-Jaipur-001,Bike,952.1,Express,2023-08-13 06:11:19,2023-08-13 06:06:59,2023-08-15 09:14:52,2023-08-15 09:14:36,-4.3,4.1,0,0,1,Wet damage,239,165,69.0,2.2,0,,28466.84
ORD-000186,FedEx-IN,Air,HUB-North-01,STORE-Pune-001,Bike,790.1,Economy,2024-07-05 05:33:58,2024-07-05 05:17:12,2024-07-06 15:53:14,2024-07-06 16:15:46,-16.8,39.3,0,1,0,None,306,178,58.2,17.3,0,,26239.5
ORD-000187,Shadowfax,Bike,HUB-Central-05,STORE-Hyderabad-001,Truck,1710.9,Express,2023-01-24 03:47:40,2023-01-24 10:02:29,2023-01-26 02:37:50,2023-01-26 08:49:38,374.8,-3.0,1,0,0,None,212,73,34.4,7.9,1,5.6,31597.64
ORD-000188,DTDC,Ground,HUB-Central-05,STORE-Hyderabad-001,Mini-Truck,837.8,Express,2024-01-22 07:24:44,2024-01-22 14:51:20,2024-01-23 01:50:21,2024-01-23 09:59:07,446.6,42.2,1,1,0,None,182,155,85.2,10.9,0,,28693.39
ORD-000189,Ekart,Ground,HUB-East-03,STORE-Lucknow-001,Truck,442.5,Economy,2023-01-07 03:42:34,2023-01-07 03:55:24,2023-01-07 17:19:02,2023-01-07 17:22:15,12.8,-9.6,0,0,0,None,263,200,76.0,16.6,0,,14195.85
ORD-000190,Delhivery,Ground,HUB-North-01,STORE-Delhi-002,Three-Wheeler,1604.8,Express,2023-09-26 13:19:18,2023-09-26 13:17:23,2023-09-29 09:32:07,2023-09-29 10:54:05,-1.9,83.9,0,1,0,None,428,104,24.3,20.6,1,2.3,27599.73
ORD-000191,DHL-IN,Air,HUB-West-04,STORE-Indore-001,Mini-Truck,65.6,Economy,2024-04-26 21:20:08,2024-04-26 21:03:39,2024-04-26 22:34:20,2024-04-26 22:15:42,-16.5,-2.2,0,0,0,None,241,166,68.9,1.6,0,,1856.87
ORD-000192,Delhivery,Ground,HUB-West-04,STORE-Nagpur-001,Truck,1772.6,Same-Day,2024-07-11 01:40:42,2024-07-11 01:21:57,2024-07-13 12:07:09,2024-07-13 11:31:02,-18.7,-17.4,0,0,0,None,223,49,22.0,2.6,0,,36780.32
ORD-000193,DTDC,Ground,HUB-East-03,STORE-Pune-001,Mini-Truck,374.3,Standard,2023-12-06 11:45:33,2023-12-06 11:38:02,2023-12-06 18:53:58,2023-12-06 19:15:42,-7.5,29.3,0,1,0,None,60,37,61.7,13.8,0,,6442.09
ORD-000194,Ekart,Ground,HUB-East-03,STORE-Mumbai-002,Bike,494.7,Standard,2023-01-04 22:29:34,2023-01-04 23:05:10,2023-01-06 03:39:30,2023-01-06 05:18:03,35.6,62.9,1,1,0,None,95,79,83.2,25.9,0,,8956.31
