Order_ID,Order_Value_INR,Priority,Product_Category,Customer_Segment,SKU_Count
ORD-000549,802.3,Medium,Pharma,B2C,4
ORD-000550,1847.08,High,FMCG,B2C,8
ORD-000551,248.36,Medium,Pharma,B2C,14
ORD-000552,313.65,Medium,FMCG,B2C,8
ORD-000553,249.06,Medium,Pharma,D2C,14
ORD-000554,327.82,Medium,Apparel,B2C,2
ORD-000555,287.68,Low,Auto Parts,B2C,9
ORD-000556,166.89,High,Electronics,B2B,13
ORD-000557,130.88,High,Electronics,B2B,11
ORD-000558,147.62,High,Apparel,B2C,4
ORD-000559,329.0,Medium,FMCG,B2B,11
ORD-000560,286.83,Medium,Electronics,B2C,12
ORD-000561,1164.83,Low,Furniture,B2B,13
ORD-000562,32.55,Medium,FMCG,B2C,12
ORD-000563,385.98,Low,FMCG,B2C,13
ORD-000564,118.29,High,Apparel,B2B,12
ORD-000565,363.81,High,Grocery,D2C,5
ORD-000566,410.17,High,FMCG,B2B,4
ORD-000567,150.91,High,Pharma,B2C,10
ORD-000568,382.7,High,Pharma,B2B,3
ORD-000569,170.3,Medium,Grocery,B2B,5
ORD-000570,136.09,Low,Apparel,B2C,10
ORD-000571,268.32,Medium,Pharma,B2B,5
ORD-000572,218.72,High,Furniture,D2C,7
ORD-000573,205.18,Medium,Pharma,B2B,9
ORD-000574,557.29,Low,Electronics,B2B,11
ORD-000575,160.2,Low,Electronics,B2C,5
ORD-000576,154.08,Low,FMCG,B2B,2
ORD-000577,133.62,Low,Apparel,B2B,9
ORD-000578,188.11,Low,Auto Parts,B2B,8
ORD-000579,399.43,High,Pharma,B2B,3
ORD-000580,320.23,Low,Grocery,D2C,6
ORD-000581,146.28,Low,Apparel,B2B,13
ORD-000582,104.0,Low,Furniture,B2B,11
ORD-000583,371.82,High,Auto Parts,B2C,12
ORD-000584,123.68,Medium,Furniture,B2C,1
ORD-000585,627.53,High,Auto Parts,B2B,4
ORD-000586,80.18,Low,Auto Parts,D2C,10
ORD-000587,126.62,Medium,Pharma,B2C,10
ORD-000588,97.82,Medium,Furniture,B2B,2
ORD-000589,160.46,Medium,Auto Parts,D2C,13
ORD-000590,205.42,Low,Pharma,B2C,6
ORD-000591,138.26,Medium,Pharma,B2B,9
ORD-000592,156.02,Medium,Electronics,B2C,8
ORD-000593,124.28,Medium,Electronics,B2C,12
ORD-000594,83.48,High,Apparel,B2C,13
ORD-000595,142.65,Medium,FMCG,B2C,10
ORD-000596,585.32,Medium,Books,B2C,9
ORD-000597,490.76,Medium,Auto Parts,B2B,12
ORD-000598,164.15,Medium,Auto Parts,B2B,7
ORD-000599,506.75,Low,Pharma,B2B,5
ORD-000600,49.28,Medium,Apparel,D2C,9
ORD-000601,152.26,Medium,Books,B2B,8
ORD-000602,155.89,Medium,Grocery,D2C,5
ORD-000603,185.65,Medium,Books,B2C,13
ORD-000604,335.37,Medium,Furniture,D2C,10
ORD-000605,126.32,Medium,Pharma,B2B,9
ORD-000606,205.17,Medium,Apparel,B2C,10
ORD-000607,173.3,High,Apparel,B2C,11
ORD-000608,667.56,Medium,Electronics,B2C,8
ORD-000609,78.96,Low,Pharma,B2B,13
ORD-000610,227.64,Medium,Apparel,B2C,13
ORD-000611,492.76,Low,Auto Parts,B2C,1
ORD-000612,3049.67,Medium,Pharma,B2C,1
ORD-000613,258.56,Medium,Electronics,D2C,7
ORD-000614,102.41,Medium,Apparel,D2C,8
ORD-000615,423.4,Medium,Grocery,D2C,11
ORD-000616,179.27,Medium,FMCG,B2C,10
ORD-000617,225.28,Medium,FMCG,B2B,5
ORD-000618,406.44,Medium,Apparel,B2C,6
ORD-000619,265.24,Medium,Pharma,B2B,12
ORD-000620,188.63,Medium,FMCG,B2C,14
ORD-000621,217.21,Medium,Grocery,B2C,8
ORD-000622,889.0,Medium,Pharma,B2B,12
ORD-000623,331.65,Medium,Grocery,B2B,14
ORD-000624,156.62,High,Electronics,D2C,5
ORD-000625,131.92,Medium,Electronics,B2C,14
ORD-000626,690.27,High,Auto Parts,B2C,12
ORD-000627,177.35,High,Books,D2C,11
ORD-000628,165.14,Medium,FMCG,D2C,2
ORD-000629,243.86,Low,Pharma,B2C,6
ORD-000630,570.29,Medium,Electronics,B2C,7
ORD-000631,31.3,Low,Electronics,B2C,5
ORD-000632,151.86,Medium,Electronics,B2C,5
ORD-000633,171.88,Medium,FMCG,B2C,7
ORD-000634,503.07,Medium,FMCG,B2C,8
ORD-000635,627.02,Medium,Grocery,B2C,7
ORD-000636,344.51,Medium,Books,B2C,7
ORD-000637,644.03,High,Electronics,B2C,11
ORD-000638,792.14,Medium,Books,B2B,6
ORD-000639,481.05,Medium,Auto Parts,B2B,12
ORD-000640,90.31,High,Books,B2C,14
ORD-000641,213.92,High,Auto Parts,D2C,2
ORD-000642,391.31,High,Electronics,B2C,1
ORD-000643,293.68,Low,Pharma,D2C,4
ORD-000644,643.53,High,Furniture,B2B,14
ORD-000645,327.4,Medium,Pharma,B2C,12
ORD-000646,68.89,Medium,Apparel,B2B,13
ORD-000647,1331.42,Medium,Furniture,B2B,11
ORD-000648,236.95,Low,FMCG,B2C,14
ORD-000649,146.91,Medium,Auto Parts,B2B,7
ORD-000650,453.09,High,Pharma,B2C,8
ORD-000651,275.32,Medium,Apparel,B2B,1
ORD-000652,93.76,Medium,Furniture,B2B,11
ORD-000653,147.66,High,Auto Parts,B2C,2
ORD-000654,558.36,Medium,Apparel,D2C,5
ORD-000655,217.86,Medium,Furniture,B2B,8
ORD-000656,805.52,Low,FMCG,B2B,13
ORD-000657,306.13,Medium,Electronics,D2C,8
ORD-000658,109.84,Medium,Grocery,B2B,8
ORD-000659,126.78,Medium,Pharma,B2C,10
ORD-000660,172.01,Medium,Auto Parts,B2C,5
ORD-000661,337.15,High,Grocery,B2C,12
ORD-000662,60.27,Low,Grocery,B2C,5
ORD-000663,531.12,Medium,Apparel,B2B,11
ORD-000664,140.25,Low,FMCG,B2C,4
ORD-000665,1301.0,Medium,Auto Parts,B2C,9
ORD-000666,1029.48,Medium,Furniture,B2C,12
ORD-000667,385.2,Medium,FMCG,B2B,10
ORD-000668,90.28,Medium,Pharma,D2C,1
ORD-000669,317.11,High,Apparel,B2C,11
ORD-000670,546.02,Low,Apparel,B2C,5
ORD-000671,571.98,Medium,Auto Parts,B2B,12
ORD-000672,54.07,High,Electronics,B2B,4
ORD-000673,325.57,Low,Grocery,B2B,3
ORD-000674,178.0,High,Grocery,B2B,7
ORD-000675,,Medium,Grocery,B2B,4
ORD-000676,158.47,Medium,Pharma,B2C,6
ORD-000677,378.1,Medium,Grocery,B2C,1
ORD-000678,708.09,Medium,Pharma,B2C,3
ORD-000679,158.77,Low,Pharma,B2C,13
ORD-000680,57.61,Medium,Electronics,B2C,13
ORD-000681,254.98,Medium,Books,B2C,7
ORD-000682,936.48,High,Grocery,B2C,4
ORD-000683,586.01,Low,Books,B2B,11
ORD-000684,938.64,High,Apparel,B2C,12
ORD-000685,982.69,Low,Apparel,B2B,1
ORD-000686,277.23,Low,Pharma,B2B,7
ORD-000687,,High,Furniture,B2C,5
ORD-000688,631.47,High,Grocery,B2B,13
ORD-000689,185.17,Low,Furniture,B2B,9
ORD-000690,351.53,High,Books,B2C,5
ORD-000691,58.14,Low,FMCG,B2C,5
ORD-000692,590.36,Low,Apparel,B2C,12
ORD-000693,578.13,Low,Apparel,D2C,1
ORD-000694,227.8,Medium,Electronics,B2C,14
ORD-000695,438.07,High,Grocery,B2B,14
ORD-000696,74.22,Medium,Auto Parts,B2C,6
ORD-000697,392.11,Low,Auto Parts,B2C,2
ORD-000698,104.36,Medium,Pharma,B2C,7
ORD-000699,283.78,Medium,Pharma,B2C,7
ORD-000700,784.87,Medium,Grocery,B2C,9
ORD-000701,214.45,Medium,Electronics,B2C,8
ORD-000702,1329.55,Medium,Pharma,B2C,12
ORD-000703,620.02,Medium,FMCG,B2B,6
ORD-000704,214.55,Medium,Electronics,B2C,9
ORD-000705,286.64,Medium,Apparel,B2C,8
ORD-000706,281.34,Medium,Auto Parts,B2C,3
ORD-000707,396.78,Medium,Grocery,B2C,8
ORD-000708,396.13,Medium,Auto Parts,B2C,4
ORD-000709,214.44,Medium,Grocery,B2B,7
ORD-000710,486.84,Low,Auto Parts,D2C,11
ORD-000711,95.63,High,Auto Parts,B2C,14
ORD-000712,765.54,High,Apparel,B2C,1
ORD-000713,219.13,Medium,Furniture,B2B,4
ORD-000714,351.4,High,FMCG,B2C,6
ORD-000715,787.41,Low,Books,B2B,2
ORD-000716,131.28,Medium,Books,B2B,1
ORD-000717,90.26,Medium,FMCG,B2C,1
ORD-000718,55.64,Low,Furniture,B2C,2
ORD-000719,166.68,Low,Apparel,D2C,11
ORD-000720,199.24,Medium,Grocery,B2C,6
ORD-000721,899.29,Medium,FMCG,B2C,3
ORD-000722,193.05,Low,Grocery,B2C,14
ORD-000723,653.45,Medium,Books,D2C,7
ORD-000724,216.61,Medium,Electronics,D2C,4
ORD-000725,110.73,Medium,Pharma,B2C,8
ORD-000726,359.15,Medium,Books,B2C,7
ORD-000727,58.11,Medium,Auto Parts,D2C,14
ORD-000728,263.59,Medium,Pharma,B2C,12
ORD-000729,210.88,Medium,Electronics,B2B,8
ORD-000730,139.07,High,Auto Parts,B2C,4
ORD-000731,693.3,Medium,Electronics,B2B,4
ORD-000732,130.37,Low,Apparel,D2C,9
ORD-000733,464.1,Medium,Apparel,B2B,9
ORD-000734,1190.03,Medium,Pharma,B2C,13
ORD-000735,273.12,Medium,Grocery,B2B,7
ORD-000736,296.11,Medium,Pharma,B2B,13
ORD-000737,242.54,Low,Electronics,B2C,14
ORD-000738,275.37,Medium,Pharma,B2C,11
ORD-000739,257.34,Medium,Apparel,B2B,12
ORD-000740,216.08,Medium,FMCG,B2C,13
ORD-000741,569.81,High,Grocery,B2C,1
ORD-000742,129.96,Low,Electronics,B2B,9
ORD-000743,197.45,Low,FMCG,D2C,9
ORD-000744,229.98,High,Furniture,B2C,5
ORD-000745,368.09,Medium,Books,B2C,2
ORD-000746,258.45,Medium,Auto Parts,D2C,6
ORD-000747,1183.59,High,Grocery,B2B,8
ORD-000748,437.28,Low,Books,B2C,8
ORD-000749,189.09,Medium,Auto Parts,B2C,8
ORD-000750,45.69,Medium,Auto Parts,D2C,6
ORD-000751,316.14,Medium,Books,B2C,11
ORD-000752,127.27,Medium,Auto Parts,B2C,10
ORD-000753,221.86,Medium,Auto Parts,B2C,11
ORD-000754,546.57,Low,Books,B2C,1
ORD-000755,77.06,High,Grocery,B2C,9
ORD-000756,424.89,Medium,Furniture,B2C,12
ORD-000757,188.5,Medium,Books,B2B,14
ORD-000758,173.65,Medium,Furniture,D2C,2
ORD-000759,306.31,High,Furniture,B2B,6
ORD-000760,420.92,Medium,Auto Parts,B2C,13
ORD-000761,83.05,High,Books,B2C,14
ORD-000762,253.68,Low,Furniture,B2C,8
ORD-000763,183.81,Medium,Pharma,B2B,6
ORD-000764,342.11,High,Pharma,B2B,10
ORD-000765,354.12,Medium,Apparel,B2C,6
ORD-000766,539.88,Medium,Grocery,B2B,9
ORD-000767,322.67,High,FMCG,B2C,11
ORD-000768,145.55,Medium,Furniture,B2C,12
ORD-000769,310.1,Medium,Electronics,D2C,7
ORD-000770,1003.67,Low,Furniture,B2B,3
ORD-000771,793.82,Medium,Electronics,B2C,6
ORD-000772,444.14,Medium,Furniture,B2C,1
ORD-000773,730.98,Low,Furniture,B2C,7
ORD-000774,326.28,Low,Electronics,B2C,2
ORD-000775,314.93,High,Books,B2C,1
ORD-000776,258.2,Low,Grocery,B2B,2
ORD-000777,214.8,High,Auto Parts,B2C,9
ORD-000778,543.81,Medium,Auto Parts,B2C,13
ORD-000779,295.02,Medium,Apparel,B2C,9
ORD-000780,247.03,Low,Grocery,B2B,10
ORD-000781,368.84,High,Books,B2B,3
ORD-000782,221.2,Medium,Pharma,B2C,3
ORD-000783,101.88,Low,Books,D2C,7
ORD-000784,698.0,Low,Pharma,B2C,10
ORD-000785,290.28,Medium,Grocery,B2C,7
ORD-000786,198.52,Medium,Furniture,B2C,2
ORD-000787,349.58,Low,Grocery,B2C,3
ORD-000788,120.68,Low,FMCG,B2C,14
ORD-000789,276.88,Medium,Auto Parts,B2C,7
ORD-000790,32.78,High,Furniture,D2C,1
ORD-000791,315.38,Medium,Grocery,B2B,4
ORD-000792,243.0,Medium,Books,B2C,14
ORD-000793,123.12,Low,Apparel,B2C,4
ORD-000794,220.25,Medium,Auto Parts,B2C,1
ORD-000795,969.18,Low,Pharma,B2C,9
ORD-000796,786.22,Medium,Auto Parts,B2B,3
ORD-000797,324.35,Low,Auto Parts,D2C,1
ORD-000798,607.66,Medium,Pharma,B2C,10
ORD-000799,165.62,High,Pharma,B2C,11
ORD-000800,588.45,Medium,Pharma,B2C,14
ORD-000801,130.78,Medium,Apparel,B2C,14
ORD-000802,210.01,Medium,FMCG,B2C,9
ORD-000803,132.98,Medium,Furniture,B2B,1
ORD-000804,120.91,High,FMCG,B2C,3
ORD-000805,1478.62,High,Auto Parts,B2B,13
ORD-000806,177.4,Low,Grocery,B2C,7
ORD-000807,441.5,Medium,Books,B2B,10
ORD-000808,362.99,Medium,Apparel,B2C,1
ORD-000809,744.41,Medium,Books,B2C,8
ORD-000810,78.01,Medium,Books,B2C,1
ORD-000811,45.6,Medium,Books,B2C,8
ORD-000812,200.32,High,Grocery,D2C,12
ORD-000813,261.62,Low,Furniture,D2C,11
ORD-000814,615.51,High,FMCG,B2B,3
ORD-000815,137.35,High,Pharma,B2C,5
ORD-000816,813.26,Medium,Electronics,D2C,6
ORD-000817,463.14,Medium,Grocery,B2B,11
ORD-000818,803.36,Medium,Auto Parts,B2B,1
ORD-000819,1059.22,Medium,Auto Parts,B2C,6
ORD-000820,85.44,Low,FMCG,B2B,8
ORD-000821,175.51,High,Books,B2B,3
ORD-000822,794.88,Low,Books,D2C,3
ORD-000823,213.43,Medium,Electronics,B2B,5
ORD-000824,124.61,Medium,Furniture,B2B,12
ORD-000825,51.02,Low,FMCG,B2C,8
ORD-000826,297.44,Medium,Electronics,D2C,3
ORD-000827,647.38,High,Pharma,B2C,10
ORD-000828,53.5,Medium,Books,B2B,14
ORD-000829,539.79,Medium,FMCG,D2C,11
ORD-000830,106.87,High,Pharma,B2B,10
ORD-000831,161.96,Medium,Electronics,B2C,5
ORD-000832,74.52,High,Grocery,B2C,4
ORD-000833,88.45,Low,Apparel,D2C,11
ORD-000834,638.13,Medium,Pharma,B2C,11
ORD-000835,411.23,Medium,Auto Parts,B2C,11
ORD-000836,116.56,Medium,Books,D2C,4
ORD-000837,124.35,Medium,FMCG,B2C,5
ORD-000838,300.31,Low,Auto Parts,B2B,9
ORD-000839,170.46,Medium,Furniture,B2B,3
ORD-000840,89.46,Medium,Furniture,D2C,13
ORD-000841,134.56,Medium,Furniture,B2B,2
ORD-000842,853.84,Medium,FMCG,B2C,14
ORD-000843,146.61,Medium,Pharma,D2C,13
ORD-000844,49.79,Medium,FMCG,B2C,13
ORD-000845,194.93,Medium,FMCG,D2C,9
ORD-000846,81.01,Medium,Electronics,B2B,9
ORD-000847,117.77,High,Auto Parts,B2C,1
ORD-000848,479.45,Low,FMCG,B2C,12
ORD-000849,1918.44,Medium,Grocery,B2B,13
ORD-000850,622.8,High,Pharma,B2C,9
ORD-000851,97.29,Medium,FMCG,B2C,11
ORD-000852,267.17,Low,Furniture,B2B,13
ORD-000853,282.25,Medium,Grocery,D2C,13
ORD-000854,133.61,Medium,Pharma,B2C,11
ORD-000855,427.79,Medium,Auto Parts,B2C,4
ORD-000856,663.71,Low,Electronics,D2C,5
ORD-000857,619.79,Medium,Apparel,B2C,8
ORD-000858,475.87,Medium,Grocery,B2B,14
ORD-000859,96.48,Medium,Electronics,B2C,10
ORD-000860,247.77,Low,FMCG,B2B,14
ORD-000861,67.28,Medium,Apparel,D2C,8
ORD-000862,294.94,Low,Electronics,B2C,1
ORD-000863,134.59,Medium,Auto Parts,B2B,9
ORD-000864,297.32,Medium,Pharma,B2C,13
ORD-000865,277.33,Low,Books,B2C,9
ORD-000866,277.46,Medium,Books,B2C,14
ORD-000867,341.76,High,Apparel,B2C,4
ORD-000868,921.21,Low,Grocery,B2C,13
ORD-000869,562.53,Medium,FMCG,B2B,4
ORD-000870,263.87,Low,Apparel,B2C,5
ORD-000871,38.88,High,Grocery,B2C,8
ORD-000872,297.03,Medium,Grocery,B2C,8
ORD-000873,259.67,Medium,Apparel,B2C,2
ORD-000874,87.04,High,Books,D2C,14
ORD-000875,62.42,High,FMCG,B2C,9
ORD-000876,509.45,Low,Grocery,D2C,13
ORD-000877,425.1,High,Furniture,B2C,11
ORD-000878,742.93,Medium,Pharma,D2C,2
ORD-000879,451.98,High,Electronics,D2C,10
ORD-000880,460.91,Low,Books,B2C,12
ORD-000881,633.01,Medium,Furniture,B2C,7
ORD-000882,536.01,Low,Electronics,B2C,6
ORD-000883,146.74,Medium,Pharma,B2C,5
ORD-000884,149.82,Medium,Pharma,B2B,13
ORD-000885,319.46,Medium,Furniture,B2B,6
ORD-000886,72.71,Low,Grocery,B2C,3
ORD-000887,179.78,Low,Apparel,B2C,13
ORD-000888,128.86,High,Furniture,B2C,4
ORD-000889,260.4,Medium,FMCG,B2B,4
ORD-000890,69.65,High,Furniture,B2C,8
ORD-000891,484.17,Medium,Auto Parts,B2C,1
ORD-000892,126.98,High,FMCG,B2C,10
ORD-000893,389.68,Low,Books,B2C,5
ORD-000894,217.45,High,Electronics,D2C,14
ORD-000895,178.7,Medium,Books,B2C,11
ORD-000896,811.94,High,Auto Parts,B2B,14
ORD-000897,85.57,Medium,Pharma,B2C,2
ORD-000898,208.47,Medium,FMCG,B2C,11
ORD-000899,220.07,Low,Apparel,B2B,5
ORD-000900,213.34,Low,Books,B2B,10
ORD-000901,192.21,High,Grocery,B2B,11
ORD-000902,670.14,Low,Apparel,B2C,3
ORD-000903,1562.41,Low,Books,B2C,6
ORD-000904,340.83,Medium,FMCG,B2C,10
ORD-000905,380.4,High,Apparel,B2B,7
ORD-000906,318.33,High,Grocery,B2B,10
ORD-000907,695.26,Low,Books,B2C,8
ORD-000908,633.41,Medium,Grocery,B2B,14
ORD-000909,80.06,Medium,Pharma,B2C,5
ORD-000910,92.57,High,Apparel,B2C,2
ORD-000911,351.11,Medium,Electronics,D2C,12
ORD-000912,74.87,Low,Grocery,B2B,5
ORD-000913,301.1,Medium,Grocery,B2C,4
ORD-000914,331.95,Medium,Furniture,D2C,1
ORD-000915,795.37,Medium,Auto Parts,B2B,1
ORD-000916,825.28,Low,Apparel,B2B,2
ORD-000917,501.11,Medium,Electronics,B2B,9
ORD-000918,120.86,Low,Grocery,B2C,4
ORD-000919,402.51,Low,Electronics,B2C,13
ORD-000920,195.13,Medium,Grocery,B2C,7
ORD-000921,230.87,Medium,Furniture,B2C,5
ORD-000922,125.32,Low,Grocery,B2B,6
ORD-000923,385.26,Medium,Auto Parts,B2C,3
ORD-000924,804.66,Medium,FMCG,B2C,9
ORD-000925,457.86,Medium,Apparel,B2C,6
ORD-000926,312.35,Medium,FMCG,B2C,9
ORD-000927,371.77,Medium,Furniture,B2C,7
ORD-000928,126.66,High,Pharma,B2B,3
ORD-000929,417.1,High,Books,B2C,1
ORD-000930,225.14,Medium,Furniture,B2C,11
ORD-000931,88.05,Medium,Grocery,B2C,11
ORD-000932,179.48,Medium,Pharma,B2B,8
ORD-000933,169.44,Low,Auto Parts,B2C,6
ORD-000934,177.97,Medium,Auto Parts,B2C,11
ORD-000935,92.15,High,Furniture,B2C,10
ORD-000936,255.54,Medium,Grocery,B2C,11
ORD-000937,89.62,Medium,Apparel,D2C,4
ORD-000938,162.32,Medium,Books,B2C,13
ORD-000939,283.62,High,Auto Parts,B2C,4
ORD-000940,170.17,Medium,Pharma,D2C,12
ORD-000941,217.53,Medium,FMCG,B2B,7
ORD-000942,105.54,Low,FMCG,B2C,8
ORD-000943,450.36,Low,Electronics,D2C,12
ORD-000944,206.42,High,Electronics,B2B,10
ORD-000945,994.46,Medium,Pharma,B2C,2
ORD-000946,193.09,Medium,Furniture,B2C,13
ORD-000947,238.08,Medium,Grocery,B2C,11
ORD-000948,132.07,Medium,Pharma,B2C,14
ORD-000949,185.48,Low,FMCG,B2C,1
ORD-000950,157.85,Medium,Furniture,B2B,7
ORD-000951,202.12,Low,Grocery,B2C,14
ORD-000952,166.71,High,Apparel,B2C,1
ORD-000953,423.09,Medium,Furniture,B2B,13
ORD-000954,165.8,Medium,Books,D2C,11
ORD-000955,365.5,Medium,Furniture,B2B,9
ORD-000956,398.26,Medium,Pharma,D2C,3
ORD-000957,139.48,High,Grocery,D2C,2
ORD-000958,405.96,High,Books,B2B,3
ORD-000959,98.58,High,Furniture,B2B,8
ORD-000960,52.18,Medium,Apparel,D2C,6
ORD-000961,289.56,Medium,Grocery,B2B,9
ORD-000962,279.85,Low,Auto Parts,B2C,3
ORD-000963,339.84,Medium,FMCG,B2C,14
ORD-000964,373.7,Medium,Pharma,B2C,11
ORD-000965,51.86,Medium,FMCG,B2B,1
ORD-000966,133.72,Medium,Grocery,B2B,8
ORD-000967,432.61,High,Pharma,B2C,3
ORD-000968,123.13,Medium,FMCG,B2C,4
ORD-000969,85.22,Low,FMCG,B2C,3
ORD-000970,268.29,Medium,FMCG,B2B,11
ORD-000971,86.26,Medium,Pharma,B2C,9
ORD-000972,144.6,Medium,Apparel,B2B,8
ORD-000973,311.39,Low,FMCG,B2B,12
ORD-000974,208.27,Medium,FMCG,B2B,8
ORD-000975,150.82,High,Pharma,B2B,5
ORD-000976,498.43,High,Apparel,B2C,1
ORD-000977,647.34,Medium,Grocery,B2B,13
ORD-000978,142.85,Medium,Electronics,B2B,9
ORD-000979,113.07,High,Books,B2B,5
ORD-000980,222.95,Medium,Auto Parts,B2C,11
ORD-000981,856.45,Low,Auto Parts,B2C,14
ORD-000982,143.86,Medium,Books,B2B,11
ORD-000983,203.23,Low,Apparel,B2C,6
ORD-000984,333.69,Medium,Grocery,B2C,12
ORD-000985,176.05,Medium,Grocery,B2C,7
ORD-000986,132.43,Medium,Grocery,B2C,10
ORD-000987,100.25,High,Electronics,B2C,8
ORD-000988,682.42,Low,FMCG,B2B,4
ORD-000989,373.7,High,Books,B2C,3
ORD-000990,1253.15,High,Auto Parts,B2C,6
ORD-000991,258.0,Medium,Auto Parts,B2B,13
ORD-000992,463.28,Medium,Furniture,B2B,5
ORD-000993,91.98,High,Furniture,B2C,5
ORD-000994,302.09,Low,Pharma,B2C,5
ORD-000995,81.98,High,Furniture,B2C,3
ORD-000996,248.42,Medium,FMCG,B2B,9
ORD-000997,243.79,Medium,Electronics,D2C,4
ORD-000998,322.64,High,FMCG,B2C,7
ORD-000999,462.14,Low,Pharma,B2C,11
ORD-001000,348.83,High,Auto Parts,B2C,8
ORD-001001,2457.07,Medium,Electronics,B2C,2
ORD-001002,656.88,High,Grocery,B2C,3
ORD-001003,120.82,High,Furniture,B2B,14
ORD-001004,94.53,Medium,Pharma,D2C,8
ORD-001005,11.81,Medium,Grocery,B2C,8
ORD-001006,159.13,Medium,Grocery,B2B,1
ORD-001007,134.03,Low,Pharma,B2C,7
ORD-001008,69.39,Low,Apparel,B2B,6
ORD-001009,543.64,Low,Books,B2C,1
ORD-001010,93.07,High,Books,B2B,6
ORD-001011,1000.05,Low,Books,B2C,1
ORD-001012,256.23,Low,Pharma,B2B,8
ORD-001013,379.05,High,Books,B2B,2
ORD-001014,375.27,Low,Grocery,B2C,14
ORD-001015,386.95,Medium,Auto Parts,B2C,1
ORD-001016,106.87,Medium,Books,B2B,8
ORD-001017,167.37,Medium,Apparel,D2C,6
ORD-001018,481.95,Low,Pharma,B2B,13
ORD-001019,161.23,High,Apparel,B2C,2
ORD-001020,598.3,Low,Furniture,B2C,5
ORD-001021,296.55,Low,Grocery,B2C,11
ORD-001022,827.46,High,FMCG,B2C,11
ORD-001023,435.74,Medium,Electronics,B2B,8
ORD-001024,498.42,Low,Apparel,B2C,2
ORD-001025,211.29,High,Grocery,B2B,11
ORD-001026,1514.96,Medium,Auto Parts,B2C,1
ORD-001027,345.33,Low,Auto Parts,B2C,4
ORD-001028,276.87,High,FMCG,D2C,14
ORD-001029,406.27,High,Furniture,B2C,1
ORD-001030,93.09,Medium,Furniture,B2B,10
ORD-001031,257.04,Medium,Auto Parts,D2C,11
ORD-001032,317.18,Medium,Electronics,B2C,3
ORD-001033,928.07,Medium,Apparel,D2C,2
ORD-001034,131.55,Low,Furniture,B2C,13
ORD-001035,429.96,High,Pharma,D2C,6
ORD-001036,659.16,Low,Auto Parts,B2B,8
ORD-001037,293.14,Low,Auto Parts,B2C,8
ORD-001038,464.04,Medium,Auto Parts,B2C,9
ORD-001039,97.19,Medium,Grocery,D2C,5
ORD-001040,751.72,Low,Furniture,B2C,1
ORD-001041,428.32,Medium,Books,B2C,2
ORD-001042,59.59,Medium,Grocery,B2C,14
ORD-001043,198.14,Medium,Electronics,D2C,7
ORD-001044,91.46,Medium,Apparel,D2C,14
ORD-001045,108.64,Low,Grocery,B2B,14
ORD-001046,645.24,Medium,Apparel,B2C,8
ORD-001047,334.08,Low,Pharma,B2C,8
ORD-001048,827.82,Medium,Electronics,B2B,10
ORD-001049,,Medium,Grocery,B2C,4
ORD-001050,208.73,High,Electronics,D2C,7
ORD-001051,223.55,Medium,Pharma,B2C,4
ORD-001052,68.48,Medium,Pharma,B2C,1
ORD-001053,368.99,Low,Pharma,B2B,2
ORD-001054,351.49,Medium,FMCG,B2C,12
ORD-001055,301.13,Low,Furniture,D2C,3
ORD-001056,558.48,Medium,Pharma,B2C,5
ORD-001057,133.26,Medium,Auto Parts,B2B,13
ORD-001058,170.43,Medium,Electronics,B2C,12
ORD-001059,163.32,Medium,Furniture,B2B,10
ORD-001060,365.59,Medium,Furniture,B2C,5
ORD-001061,129.58,Low,Furniture,B2B,14
ORD-001062,194.67,Medium,Grocery,B2B,4
ORD-001063,269.86,Medium,Electronics,B2C,10
ORD-001064,247.22,Medium,Books,B2B,8
ORD-001065,88.94,Low,Apparel,B2B,12
ORD-001066,217.36,Medium,Furniture,B2C,2
ORD-001067,239.48,High,Electronics,B2C,7
ORD-001068,251.56,Low,Pharma,B2B,14
ORD-001069,336.19,Medium,Furniture,B2B,9
ORD-001070,576.93,Medium,FMCG,B2C,3
ORD-001071,773.39,Low,Apparel,D2C,12
ORD-001072,145.26,Low,FMCG,D2C,7
ORD-001073,195.9,Medium,Grocery,B2C,5
ORD-001074,206.04,Low,Books,B2C,11
ORD-001075,,Medium,Auto Parts,B2C,14
ORD-001076,208.34,Medium,Electronics,B2C,3
ORD-001077,127.66,Medium,Apparel,B2B,9
ORD-001078,102.26,Low,Apparel,B2B,8
ORD-001079,476.08,Medium,Pharma,B2B,10
ORD-001080,247.1,Low,Books,B2B,7
ORD-001081,368.51,Medium,Books,B2C,4
ORD-001082,116.25,High,Books,B2C,5
ORD-001083,939.31,Medium,Apparel,B2C,5
ORD-001084,339.35,Low,Furniture,B2C,10
ORD-001085,304.19,Medium,Furniture,B2B,11
ORD-001086,489.25,Medium,Apparel,B2B,8
ORD-001087,185.22,Medium,Grocery,B2B,14
ORD-001088,75.23,Low,Electronics,B2C,9
ORD-001089,111.64,High,Books,B2C,13
ORD-001090,229.44,High,Furniture,B2C,14
ORD-001091,383.36,Medium,Apparel,B2C,4
ORD-001092,158.56,Medium,Auto Parts,B2B,3
ORD-001093,102.27,Medium,Furniture,B2C,8
ORD-001094,296.5,Low,Auto Parts,B2B,2
ORD-001095,395.53,Low,FMCG,D2C,10
ORD-001096,424.98,High,Electronics,B2C,7
ORD-001097,285.95,Medium,Apparel,B2C,12
