Order_ID,Carrier,Carrier_Type,City,Zone,Service_Level,Product_Category,Payment_Mode,Vehicle_Type,Distance_KM,Scheduled_Delivery_Start,Scheduled_Delivery_End,Attempt_1_Time,Attempt_2_Time,Attempt_3_Time,Total_Attempts,Delivered_Flag,OTD_Flag,Delivery_Delay_Min,FADR_Flag,Failed_Delivery_Flag,RTO_Flag,Fail_Reason,Avg_Service_Time_Min,Delivery_Density,Capacity_Utilization_Pct,LM_Cost_INR,TCO_INR,Damage_Claim_Flag,Order_Accurate_Flag,Accuracy_Issue,Customer_Rating
ORD-000095,Delhivery,Ground,Hyderabad,Semi-Urban,Same-Day,Grocery,COD,Bike,24.5,2024-07-17 03:45:31,2024-07-17 09:45:31,2024-07-17 03:45:31,,,1,1,1,-360.0,1,0,0,None,8.5,35.1,58.6,269.49,861.58,0,1,None,4.0
ORD-000096,Shadowfax,Bike,Chennai,Urban,Express,Pharma,COD,Bike,30.3,2023-05-15 14:39:50,2023-05-15 20:39:50,2023-05-15 14:39:50,,,1,1,1,-360.0,1,0,0,None,11.2,75.1,79.0,423.65,1438.22,0,1,None,4.0
ORD-000097,BlueDart,Air,Indore,Urban,Express,Electronics,Credit,Bike,5.4,2023-02-21 14:54:21,2023-02-21 18:54:21,2023-02-21 14:54:21,2023-02-21 15:42:24,,2,1,1,-191.9,0,0,0,None,8.2,62.3,72.4,75.44,297.93,0,1,None,5.0
ORD-000098,Shadowfax,Bike,Chennai,Urban,Standard,Apparel,Wallet,Bike,6.3,2023-02-16 07:41:00,2023-02-16 11:41:00,2023-02-16 07:41:00,,,1,1,1,-240.0,1,0,0,None,8.6,104.6,85.6,73.25,273.75,0,1,None,4.0
ORD-000099,BlueDart,Air,Hyderabad,Urban,Express,Books,Credit,Bike,30.3,2023-12-17 18:53:50,2023-12-17 22:53:50,2023-12-17 18:53:50,,,1,1,1,-240.0,1,0,0,None,14.2,74.0,74.2,368.92,1443.71,0,1,None,4.0
ORD-000100,Shadowfax,Bike,Surat,Rural,Standard,Pharma,Credit,Bike,17.5,2023-12-25 18:32:20,2023-12-25 22:32:20,2023-12-25 18:32:20,,,1,0,0,,0,1,1,Refused delivery,5.1,65.5,43.0,230.8,649.02,0,1,None,1.0
ORD-000101,DTDC,Ground,Lucknow,Urban,Same-Day,Furniture,Prepaid,Bike,13.3,2023-04-05 01:36:00,2023-04-05 07:36:00,2023-04-05 01:36:00,,,1,1,1,-360.0,1,0,0,None,6.3,70.8,70.1,185.62,589.69,0,1,None,5.0
ORD-000102,DTDC,Ground,Indore,Semi-Urban,Same-Day,Pharma,Prepaid,Bike,32.7,2023-02-23 18:09:20,2023-02-24 00:09:20,2023-02-23 18:09:20,,,1,1,1,-360.0,1,0,0,None,6.5,86.2,99.9,413.1,1512.37,1,1,None,4.0
ORD-000103,DTDC,Ground,Jaipur,Semi-Urban,Standard,Electronics,COD,Bike,14.5,2023-06-27 10:44:10,2023-06-27 14:44:10,2023-06-27 10:44:10,2023-06-27 14:04:00,,2,1,1,-40.2,0,0,0,None,7.7,90.6,73.3,188.03,582.57,0,1,None,3.0
ORD-000104,Delhivery,Ground,Ahmedabad,Suburban,Economy,Furniture,Prepaid,Bike,29.1,2023-05-06 17:09:44,2023-05-06 21:09:44,2023-05-06 17:09:44,,,1,1,1,-240.0,1,0,0,None,5.4,109.4,89.3,414.95,1164.88,0,1,None,5.0
ORD-000105,Ekart,Ground,Lucknow,Urban,Standard,FMCG,Prepaid,Van,33.0,2023-12-02 11:04:50,2023-12-02 17:04:50,2023-12-02 11:04:50,,,1,0,0,,0,1,1,Access issue,1.0,27.6,81.7,757.62,1977.1,0,1,None,3.0
ORD-000106,Shadowfax,Bike,Jaipur,Suburban,Standard,Grocery,Prepaid,Bike,10.4,2023-04-27 16:59:41,2023-04-27 18:59:41,2023-04-27 16:59:41,,,1,1,1,-120.0,1,0,0,None,1.2,75.5,86.3,90.82,306.46,0,1,None,3.0
ORD-000107,FedEx-IN,Air,Kolkata,Suburban,Standard,Grocery,Prepaid,Van,8.0,2023-02-27 01:06:38,2023-02-27 07:06:38,2023-02-27 01:06:38,,,1,1,1,-360.0,1,0,0,None,5.9,64.5,56.8,65.42,189.14,0,1,None,5.0
ORD-000108,BlueDart,Air,Delhi,Suburban,Express,Apparel,Prepaid,Bike,13.7,2024-08-30 20:32:48,2024-08-31 02:32:48,2024-08-30 20:32:48,,,1,1,1,-360.0,1,0,0,None,6.6,106.6,99.4,81.6,207.64,0,1,None,4.0
ORD-000109,Delhivery,Ground,Bhopal,Rural,Standard,Furniture,Prepaid,Bike,28.4,2023-11-21 12:48:34,2023-11-21 14:48:34,2023-11-21 12:48:34,,,1,0,0,,0,1,1,Refused delivery,2.5,24.3,49.2,827.6,2751.8,0,1,None,2.0
ORD-000110,Ekart,Ground,Mumbai,Urban,Express,Auto Parts,Prepaid,Bike,,2023-02-04 09:49:28,2023-02-04 11:49:28,2023-02-04 09:49:28,,,1,1,1,-120.0,1,0,0,None,4.3,77.7,72.8,92.74,253.39,0,1,None,0.0
ORD-000111,XpressBees,Ground,Mumbai,Suburban,Standard,Electronics,Prepaid,Van,31.1,2023-11-04 03:42:46,2023-11-04 07:42:46,2023-11-04 03:42:46,,,1,1,1,-240.0,1,0,0,None,11.2,19.8,52.5,230.92,654.79,0,1,None,3.0
ORD-000112,Shadowfax,Bike,Surat,Suburban,Express,Electronics,COD,Bike,25.4,2023-02-27 11:07:03,2023-02-27 13:07:03,2023-02-27 11:07:03,2023-02-27 12:02:15,,2,1,1,-64.8,0,0,0,None,7.0,82.7,48.4,256.25,647.11,0,1,None,4.0
ORD-000113,BlueDart,Air,Delhi,Urban,Standard,Electronics,Prepaid,Bike,,2024-10-24 19:35:11,2024-10-24 23:35:11,2024-10-24 19:35:11,,,1,1,1,-240.0,1,0,0,None,5.9,56.3,68.4,464.49,1668.33,0,1,None,5.0
ORD-000114,BlueDart,Air,Jaipur,Semi-Urban,Standard,Grocery,COD,Bike,12.6,2024-10-15 12:35:14,2024-10-15 18:35:14,2024-10-15 12:35:14,,,1,1,1,-360.0,1,0,0,None,7.5,106.6,73.6,160.6,604.22,0,1,None,5.0
ORD-000115,XpressBees,Ground,Indore,Semi-Urban,Economy,Furniture,COD,Van,10.6,2024-12-14 14:49:13,2024-12-14 20:49:13,2024-12-14 14:49:13,,,1,1,1,-360.0,1,0,0,None,6.9,19.0,57.5,61.53,215.23,0,1,None,4.0
ORD-000116,FedEx-IN,Air,Bhopal,Rural,Standard,Books,Credit,Bike,21.1,2024-06-13 17:52:34,2024-06-13 21:52:34,2024-06-13 17:52:34,,,1,1,1,-240.0,1,0,0,None,7.1,64.1,43.6,299.0,960.27,0,1,None,5.0
ORD-000117,BlueDart,Air,Delhi,Urban,Standard,Pharma,Wallet,Bike,2.8,2024-10-15 20:28:01,2024-10-16 00:28:01,2024-10-15 20:28:01,2024-10-15 22:13:15,,2,1,1,-134.8,0,0,0,None,7.5,85.9,40.7,37.24,117.47,0,1,None,5.0
ORD-000118,XpressBees,Ground,Nagpur,Urban,Standard,Furniture,Prepaid,Bike,9.8,2023-04-25 10:03:04,2023-04-25 16:03:04,2023-04-25 10:03:04,,,1,1,1,-360.0,1,0,0,None,6.7,61.6,87.5,112.59,354.61,0,1,None,4.0
ORD-000119,DHL-IN,Air,Jaipur,Urban,Standard,Electronics,Prepaid,Bike,19.8,2024-10-11 04:53:58,2024-10-11 08:53:58,2024-10-11 04:53:58,,,1,1,1,-240.0,1,0,0,None,5.0,77.8,66.3,209.04,687.73,0,1,None,4.0
ORD-000120,DTDC,Ground,Kolkata,Semi-Urban,Standard,Electronics,COD,Mini-Truck,27.1,2024-12-05 04:18:49,2024-12-05 06:18:49,2024-12-05 04:18:49,,,1,0,0,,0,1,1,Refused delivery,1.9,18.2,66.4,484.1,1267.87,0,1,None,
ORD-000121,XpressBees,Ground,Delhi,Suburban,Express,Electronics,Credit,Bike,10.2,2024-06-17 03:46:21,2024-06-17 07:46:21,2024-06-17 03:46:21,2024-06-17 06:44:22,,2,1,1,-62.0,0,0,0,None,8.1,89.3,65.2,93.27,359.54,0,1,None,5.0
ORD-000122,BlueDart,Air,Indore,Semi-Urban,Economy,Books,Credit,Bike,4.1,2024-03-28 12:18:36,2024-03-28 14:18:36,2024-03-28 12:18:36,,,1,1,1,-120.0,1,0,0,None,6.6,105.1,88.6,46.07,121.94,0,1,None,5.0
ORD-000123,XpressBees,Ground,Vadodara,Rural,Express,Auto Parts,Prepaid,Van,6.1,2024-08-11 00:00:07,2024-08-11 06:00:07,2024-08-11 00:00:07,,,1,1,1,-360.0,1,0,0,None,9.3,8.6,80.2,76.31,305.12,0,1,None,4.0
ORD-000124,FedEx-IN,Air,Hyderabad,Urban,Standard,Apparel,Prepaid,Bike,13.7,2023-12-28 19:30:48,2023-12-29 01:30:48,2023-12-28 19:30:48,,,1,1,1,-360.0,1,0,0,None,7.5,47.8,77.7,137.52,462.72,0,1,None,5.0
ORD-000125,DHL-IN,Air,Nagpur,Urban,Standard,Electronics,COD,Bike,13.3,2023-07-18 13:20:05,2023-07-18 15:20:05,2023-07-18 13:20:05,,,1,1,1,-120.0,1,0,0,None,9.3,45.5,96.9,195.67,608.75,0,1,None,4.0
ORD-000126,FedEx-IN,Air,Surat,Suburban,Same-Day,Furniture,Wallet,Bike,,2023-07-15 02:08:53,2023-07-15 08:08:53,2023-07-15 02:08:53,,,1,1,1,-360.0,1,0,0,None,9.0,111.6,99.3,96.43,309.32,0,1,None,4.0
ORD-000127,DHL-IN,Air,Pune,Urban,Express,Auto Parts,Credit,Bike,31.9,2024-04-01 14:54:56,2024-04-01 16:54:56,2024-04-01 14:54:56,,,1,1,1,-120.0,1,0,0,None,7.6,58.7,93.9,310.17,1229.47,0,1,None,4.0
ORD-000128,Shadowfax,Bike,Hyderabad,Rural,Express,Auto Parts,COD,Mini-Truck,26.6,2024-01-21 15:50:18,2024-01-21 17:50:18,2024-01-21 15:50:18,2024-01-21 18:38:15,,2,1,0,48.0,0,0,0,None,5.6,72.8,97.2,342.91,938.0,0,1,None,3.0
ORD-000129,XpressBees,Ground,Indore,Urban,Express,Apparel,Prepaid,Bike,7.5,2023-03-30 02:07:48,2023-03-30 06:07:48,2023-03-30 02:07:48,2023-03-30 03:11:04,,2,1,1,,0,0,0,None,3.3,7.3,45.1,61.17,240.48,0,1,None,5.0
ORD-000130,BlueDart,Air,Mumbai,Urban,Express,Apparel,Prepaid,Bike,29.4,2023-07-04 22:44:06,2023-07-05 02:44:06,2023-07-04 22:44:06,2023-07-05 00:30:06,,3,0,0,,0,1,1,Wrong address,5.3,76.1,57.4,385.94,1016.03,0,1,None,1.0
ORD-000131,FedEx-IN,Air,Hyderabad,Urban,Standard,Books,Prepaid,Mini-Truck,24.7,2023-02-16 17:43:15,2023-02-16 23:43:15,2023-02-16 17:43:15,,,1,1,1,-360.0,1,0,0,None,7.2,53.5,54.1,369.1,1242.72,0,1,None,4.0
ORD-000132,Shadowfax,Bike,Indore,Suburban,Same-Day,Pharma,COD,Bike,4.0,2023-11-21 10:25:14,2023-11-21 16:25:14,2023-11-21 10:25:14,,,1,1,1,-360.0,1,0,0,None,4.6,36.6,42.2,28.31,104.32,0,1,None,3.0
ORD-000133,Shadowfax,Bike,Jaipur,Suburban,Same-Day,Auto Parts,Prepaid,Bike,25.3,2023-02-16 14:06:38,2023-02-16 16:06:38,2023-02-16 14:06:38,,,1,1,1,-120.0,1,0,0,None,11.3,28.1,57.5,291.58,852.85,0,1,None,4.0
ORD-000134,FedEx-IN,Air,Nagpur,Semi-Urban,Economy,Apparel,Wallet,Bike,5.3,2024-07-16 10:34:38,2024-07-16 12:34:38,2024-07-16 10:34:38,2024-07-16 11:49:52,,2,0,0,,0,1,1,Wrong address,5.2,89.7,54.8,77.03,300.48,0,1,None,1.0
ORD-000135,Delhivery,Ground,Hyderabad,Suburban,Standard,FMCG,Prepaid,Bike,5.3,2023-04-25 17:26:46,2023-04-25 21:26:46,2023-04-25 17:26:46,,,1,1,1,-240.0,1,0,0,None,8.2,117.6,84.7,45.54,170.72,0,1,None,4.0
ORD-000136,FedEx-IN,Air,Nagpur,Suburban,Standard,Grocery,Prepaid,Van,10.3,2023-09-21 08:08:03,2023-09-21 12:08:03,2023-09-21 08:08:03,,,1,1,1,,1,0,0,None,9.0,75.9,53.7,64.41,173.1,0,1,None,4.0
ORD-000137,Ekart,Ground,Lucknow,Suburban,Standard,Electronics,Prepaid,Bike,16.3,2024-08-04 02:24:58,2024-08-04 06:24:58,2024-08-04 02:24:58,2024-08-04 05:10:58,,2,0,0,,0,1,0,Wrong address,2.4,64.2,89.2,158.86,406.46,0,1,None,1.0
ORD-000138,Delhivery,Ground,Kolkata,Urban,Express,Apparel,Prepaid,Van,28.2,2024-04-15 09:28:15,2024-04-15 13:28:15,2024-04-15 09:28:15,,,1,1,1,-240.0,1,0,0,,9.8,32.4,74.4,362.4,906.88,0,1,None,5.0
ORD-000139,Ekart,Ground,Bhopal,Urban,Standard,Pharma,Prepaid,Mini-Truck,31.6,2023-08-11 16:29:09,2023-08-11 22:29:09,2023-08-11 16:29:09,,,1,1,1,-360.0,1,0,0,None,15.0,95.7,60.2,275.69,715.99,0,1,None,5.0
ORD-000140,FedEx-IN,Air,Kolkata,Suburban,Express,Auto Parts,Credit,Bike,24.9,2023-04-09 05:21:10,2023-04-09 07:21:10,2023-04-09 05:21:10,,,1,1,1,-120.0,1,0,0,None,10.2,33.8,76.7,278.48,711.13,0,1,None,5.0
ORD-000141,DHL-IN,Air,Mumbai,Rural,Standard,Electronics,Prepaid,Van,22.5,2024-02-20 10:53:18,2024-02-20 12:53:18,2024-02-20 10:53:18,,,1,0,0,,0,1,1,Customer absent,3.3,54.6,89.5,388.65,1087.06,0,1,None,2.0
ORD-000142,Delhivery,Ground,Vadodara,Urban,Standard,Furniture,Prepaid,Bike,27.6,2023-11-19 07:49:26,2023-11-19 13:49:26,2023-11-19 07:49:26,,,1,1,1,,1,0,0,None,10.8,63.1,73.2,349.97,1306.99,0,1,None,5.0
ORD-000143,Ekart,Ground,Mumbai,Urban,Standard,Electronics,Credit,Bike,27.4,2024-06-04 11:00:53,2024-06-04 13:00:53,2024-06-04 11:00:53,,,1,1,1,,1,0,0,None,10.9,103.7,60.0,338.75,1267.03,0,1,None,5.0
ORD-000144,FedEx-IN,Air,Delhi,Suburban,Express,Pharma,Prepaid,Bike,9.1,2023-12-28 14:21:01,2023-12-28 16:21:01,2023-12-28 14:21:01,,,1,1,1,-120.0,1,0,0,None,8.6,80.8,76.7,101.16,258.64,0,1,None,3.0
ORD-000145,Ekart,Ground,Vadodara,Urban,Economy,Pharma,COD,Bike,25.0,2023-07-13 22:00:13,2023-07-14 00:00:13,2023-07-13 22:00:13,,,1,1,1,-120.0,1,0,0,None,1.0,58.6,59.6,300.49,1185.75,0,1,None,5.0
ORD-000146,Shadowfax,Bike,Surat,Semi-Urban,Express,Apparel,COD,Bike,27.6,2023-08-31 12:01:51,2023-08-31 18:01:51,2023-08-31 12:01:51,,,1,0,0,,0,1,1,Wrong address,5.9,55.9,70.6,714.3,2594.39,0,1,None,1.0
ORD-000147,BlueDart,Air,Surat,Urban,Standard,FMCG,Wallet,Bike,23.7,2023-01-13 10:39:32,2023-01-13 14:39:32,2023-01-13 10:39:32,,,1,1,1,-240.0,1,0,0,None,9.8,8.3,85.7,226.56,868.36,0,1,None,4.0
ORD-000148,FedEx-IN,Air,Nagpur,Suburban,Standard,Grocery,Prepaid,Bike,16.4,2024-09-17 02:10:50,2024-09-17 08:10:50,2024-09-17 02:10:50,2024-09-17 05:20:00,2024-09-17 06:39:14,3,1,1,-91.6,0,0,0,None,7.6,27.4,61.7,182.72,717.47,0,1,None,4.0
ORD-000149,FedEx-IN,Air,Chennai,Urban,Same-Day,Grocery,Prepaid,Bike,22.0,2024-11-14 14:00:42,2024-11-14 18:00:42,2024-11-14 14:00:42,2024-11-14 17:51:56,2024-11-14 18:50:35,3,1,0,49.9,0,0,0,None,5.7,37.6,46.7,386.34,1171.58,0,1,None,
ORD-000150,Shadowfax,Bike,Vadodara,Urban,Standard,Electronics,Prepaid,Van,32.0,2023-06-20 10:41:50,2023-06-20 12:41:50,2023-06-20 10:41:50,,,1,1,1,-120.0,1,0,0,None,9.5,111.3,45.7,524.38,1783.77,1,1,None,
ORD-000151,FedEx-IN,Air,Pune,Suburban,Express,Apparel,Prepaid,Bike,16.7,2024-06-20 22:12:39,2024-06-21 04:12:39,2024-06-20 22:12:39,,,1,1,1,-360.0,1,0,0,,2.9,5.2,75.8,263.27,681.93,0,1,None,4.0
ORD-000152,DTDC,Ground,Chennai,Suburban,Same-Day,Electronics,COD,Bike,10.6,2024-06-21 03:23:50,2024-06-21 07:23:50,2024-06-21 03:23:50,,,1,1,1,-240.0,1,0,0,None,9.4,91.5,92.6,81.58,239.13,0,1,None,4.0
ORD-000153,XpressBees,Ground,Lucknow,Urban,Standard,Apparel,Prepaid,Bike,11.4,2023-06-10 21:17:15,2023-06-11 01:17:15,2023-06-10 21:17:15,2023-06-10 22:32:17,,2,1,1,-165.0,0,0,0,None,13.4,27.6,70.7,191.72,540.76,0,1,None,4.0
ORD-000154,DTDC,Ground,Indore,Suburban,Economy,Electronics,Prepaid,Van,11.6,2024-06-16 06:10:21,2024-06-16 08:10:21,2024-06-16 06:10:21,,,1,0,0,,0,1,0,Wrong address,1.0,72.6,99.9,133.04,516.07,0,1,None,2.0
ORD-000155,Delhivery,Ground,Chennai,Semi-Urban,Same-Day,Books,COD,Mini-Truck,24.3,2024-03-14 12:20:05,2024-03-14 18:20:05,2024-03-14 12:20:05,,,1,1,1,-360.0,1,0,0,None,2.7,6.0,98.3,224.62,690.53,0,1,None,5.0
ORD-000156,DTDC,Ground,Kolkata,Suburban,Express,Books,Wallet,Van,3.5,2023-11-20 02:38:07,2023-11-20 08:38:07,2023-11-20 02:38:07,,,1,1,1,-360.0,1,0,0,None,10.7,34.2,64.9,62.11,241.52,0,1,None,4.0
ORD-000157,DTDC,Ground,Bhopal,Suburban,Standard,FMCG,Prepaid,Bike,3.3,2024-11-16 14:02:31,2024-11-16 16:02:31,2024-11-16 14:02:31,,,1,1,1,-120.0,1,0,0,None,7.0,15.9,79.0,30.73,95.22,0,1,None,4.0
ORD-000158,XpressBees,Ground,Surat,Suburban,Standard,FMCG,COD,Bike,14.8,2023-10-30 00:11:38,2023-10-30 04:11:38,2023-10-30 00:11:38,,,1,1,1,-240.0,1,0,0,None,4.1,18.8,77.2,263.6,968.07,0,1,None,5.0
ORD-000159,Shadowfax,Bike,Jaipur,Semi-Urban,Standard,FMCG,Wallet,Bike,12.3,2024-01-23 08:53:14,2024-01-23 10:53:14,2024-01-23 08:53:14,2024-01-23 10:03:35,,2,0,0,,0,1,1,Access issue,1.9,66.9,99.2,118.11,301.3,0,1,None,1.0
ORD-000160,Shadowfax,Bike,Pune,Rural,Express,Books,Credit,Bike,31.2,2023-12-24 08:23:48,2023-12-24 14:23:48,2023-12-24 08:23:48,,,1,1,1,-360.0,1,0,0,,,48.2,99.5,381.59,1375.48,0,1,None,4.0
ORD-000161,FedEx-IN,Air,Hyderabad,Urban,Express,FMCG,Prepaid,Bike,28.6,2023-10-29 07:54:54,2023-10-29 13:54:54,2023-10-29 07:54:54,,,1,0,0,,0,1,1,Customer absent,1.2,117.7,68.6,293.66,914.32,0,1,None,3.0
ORD-000162,DTDC,Ground,Nagpur,Suburban,Economy,Electronics,Prepaid,Bike,31.9,2024-05-14 22:49:46,2024-05-15 04:49:46,2024-05-14 22:49:46,,,1,1,1,-360.0,1,0,0,None,8.1,83.0,43.0,173.02,574.38,0,1,None,4.0
ORD-000163,DHL-IN,Air,Kolkata,Urban,Same-Day,FMCG,COD,Van,28.5,2023-12-28 07:16:54,2023-12-28 13:16:54,2023-12-28 07:16:54,,,1,1,1,-360.0,1,0,0,None,10.6,88.9,55.4,369.26,1312.74,0,1,None,
ORD-000164,DTDC,Ground,Surat,Urban,Express,Auto Parts,Prepaid,Van,15.8,2023-07-02 20:29:53,2023-07-03 02:29:53,2023-07-02 20:29:53,,,1,1,1,-360.0,1,0,0,None,9.9,116.9,40.7,107.29,423.43,0,1,None,4.0
ORD-000165,FedEx-IN,Air,Bangalore,Rural,Express,Grocery,Prepaid,Van,28.2,2023-05-02 05:25:05,2023-05-02 09:25:05,2023-05-02 05:25:05,,,1,0,0,,0,1,0,Wrong address,5.6,51.5,84.5,161.52,429.11,0,1,None,1.0
ORD-000166,DHL-IN,Air,Hyderabad,Urban,Standard,Apparel,Prepaid,Bike,24.7,2024-12-24 10:55:30,2024-12-24 14:55:30,2024-12-24 10:55:30,,,1,1,1,-240.0,1,0,0,None,9.6,119.5,48.7,264.34,999.15,0,1,None,5.0
ORD-000167,Ekart,Ground,Delhi,Urban,Express,FMCG,COD,Bike,31.3,2024-10-16 19:42:28,2024-10-17 01:42:28,2024-10-16 19:42:28,,,1,1,1,-360.0,1,0,0,None,6.1,70.5,78.0,480.93,1230.56,0,1,None,4.0
ORD-000168,BlueDart,Air,Kolkata,Suburban,Express,Grocery,COD,Van,14.7,2024-04-17 18:26:46,2024-04-18 00:26:46,2024-04-17 18:26:46,2024-04-17 20:49:01,,2,1,1,-217.8,0,0,0,None,6.6,20.2,57.9,201.18,690.41,0,1,None,4.0
ORD-000169,Shadowfax,Bike,Indore,Suburban,Express,Pharma,Prepaid,Bike,22.2,2023-05-09 12:14:59,2023-05-09 18:14:59,2023-05-09 12:14:59,2023-05-09 15:38:53,2023-05-09 19:03:52,3,1,0,48.9,0,0,0,None,8.5,95.4,91.5,397.72,1220.4,0,1,None,4.0
ORD-000170,FedEx-IN,Air,Pune,Semi-Urban,Standard,Grocery,Prepaid,Bike,17.3,2024-04-20 13:36:12,2024-04-20 17:36:12,2024-04-20 13:36:12,2024-04-20 16:41:57,,2,0,0,,0,1,0,Access issue,3.1,65.1,62.8,135.02,412.23,0,1,None,2.0
ORD-000171,XpressBees,Ground,Bangalore,Urban,Economy,Electronics,Prepaid,Bike,21.5,2024-01-23 18:08:22,2024-01-23 20:08:22,2024-01-23 18:08:22,2024-01-23 21:14:19,,2,0,0,,0,1,1,Wrong address,3.9,86.8,78.8,267.51,1062.85,0,1,None,1.0
ORD-000172,Ekart,Ground,Jaipur,Semi-Urban,Economy,Furniture,Prepaid,Bike,11.4,2024-06-06 02:58:10,2024-06-06 06:58:10,2024-06-06 02:58:10,,,1,1,1,-240.0,1,0,0,None,1.0,111.5,81.2,197.79,590.96,0,1,None,5.0
ORD-000173,XpressBees,Ground,Bangalore,Suburban,Same-Day,FMCG,Prepaid,Bike,33.3,2024-01-22 05:53:56,2024-01-22 09:53:56,2024-01-22 05:53:56,,,1,1,1,-240.0,1,0,0,None,1.0,56.7,44.9,170.92,593.43,0,1,None,4.0
ORD-000174,Ekart,Ground,Bangalore,Rural,Standard,FMCG,Prepaid,Van,4.0,2023-03-24 19:53:32,2023-03-24 23:53:32,2023-03-24 19:53:32,,,1,1,1,-240.0,1,0,0,None,9.8,63.8,63.2,27.4,90.8,0,1,None,5.0
ORD-000175,Ekart,Ground,Kolkata,Urban,Express,FMCG,COD,Bike,6.8,2023-12-01 03:30:38,2023-12-01 07:30:38,2023-12-01 03:30:38,2023-12-01 06:32:57,,2,1,1,-57.7,0,0,0,None,13.4,47.7,79.9,58.93,209.91,0,1,None,3.0
ORD-000176,XpressBees,Ground,Chennai,Urban,Economy,Apparel,Prepaid,Van,20.6,2024-07-29 17:04:46,2024-07-29 19:04:46,2024-07-29 17:04:46,,,1,0,0,,0,1,1,Access issue,1.7,65.6,82.2,473.76,1845.2,0,1,None,2.0
ORD-000177,DTDC,Ground,Bhopal,Semi-Urban,Economy,Pharma,Prepaid,Bike,1.0,2024-09-05 17:39:43,2024-09-05 23:39:43,2024-09-05 17:39:43,,,1,1,1,-360.0,1,0,0,None,7.6,107.8,72.1,12.45,40.17,0,1,None,4.0
ORD-000178,Ekart,Ground,Jaipur,Suburban,Standard,Books,Prepaid,Van,8.3,2023-07-26 08:54:04,2023-07-26 12:54:04,2023-07-26 08:54:04,,,1,1,1,-240.0,1,0,0,None,10.7,24.0,61.4,68.92,173.22,0,1,None,3.0
ORD-000179,XpressBees,Ground,Ahmedabad,Suburban,Express,Books,Prepaid,Van,6.7,2023-06-07 08:49:36,2023-06-07 10:49:36,2023-06-07 08:49:36,,,1,0,0,,0,1,0,Wrong address,4.2,22.8,75.0,99.43,379.94,0,1,None,2.0
ORD-000180,XpressBees,Ground,Bhopal,Urban,Standard,Apparel,Prepaid,Bike,8.6,2024-05-31 17:12:57,2024-05-31 21:12:57,2024-05-31 17:12:57,,,1,1,1,-240.0,1,0,0,None,4.3,61.7,49.9,140.06,549.64,0,1,None,5.0
ORD-000181,BlueDart,Air,Lucknow,Urban,Express,Electronics,Prepaid,Bike,20.3,2023-05-07 12:24:37,2023-05-07 14:24:37,2023-05-07 12:24:37,2023-05-07 14:01:57,,3,1,0,15.6,0,0,0,None,5.8,75.1,69.7,204.44,766.12,0,1,None,2.0
ORD-000182,Ekart,Ground,Bhopal,Suburban,Express,Furniture,Prepaid,Bike,9.1,2024-05-11 16:50:48,2024-05-11 20:50:48,2024-05-11 16:50:48,,,1,1,1,-240.0,1,0,0,None,8.6,71.1,64.7,53.17,156.52,0,1,None,5.0
ORD-000183,DTDC,Ground,Surat,Suburban,Economy,Furniture,Prepaid,Bike,32.2,2024-05-30 00:02:18,2024-05-30 04:02:18,2024-05-30 00:02:18,,,1,1,1,-240.0,1,0,0,None,11.2,102.8,73.3,312.61,997.94,0,1,None,5.0
ORD-000184,DHL-IN,Air,Lucknow,Urban,Standard,Furniture,Prepaid,Bike,32.0,2023-11-22 18:35:00,2023-11-22 20:35:00,2023-11-22 18:35:00,,,1,1,1,-120.0,1,0,0,None,6.6,119.7,77.3,266.49,957.61,0,1,None,3.0
ORD-000185,FedEx-IN,Air,Chennai,Urban,Standard,Apparel,Credit,Bike,3.8,2024-08-30 17:09:04,2024-08-30 23:09:04,2024-08-30 17:09:04,2024-08-30 20:55:44,,2,1,1,-133.3,0,0,0,None,6.3,110.2,78.9,26.37,91.92,0,1,None,5.0
ORD-000186,DHL-IN,Air,Ahmedabad,Rural,Same-Day,Apparel,COD,Bike,18.4,2024-01-24 21:36:06,2024-01-25 03:36:06,2024-01-24 21:36:06,,,1,1,1,-360.0,1,0,0,None,12.2,56.6,51.6,297.23,1077.27,0,1,None,5.0
ORD-000187,XPRESSBEES,Ground,Vadodara,Rural,Standard,Books,Prepaid,Bike,14.4,2023-05-25 02:49:43,2023-05-25 04:49:43,2023-05-25 02:49:43,,,1,1,1,-120.0,1,0,0,None,7.4,109.9,68.0,85.15,311.68,0,1,None,5.0
ORD-000188,XpressBees,Ground,Lucknow,Urban,Standard,Apparel,Prepaid,Bike,18.0,2024-07-09 22:51:38,2024-07-10 00:51:38,2024-07-09 22:51:38,,,1,1,1,-120.0,1,0,0,None,6.2,74.2,64.7,183.54,509.15,0,1,None,5.0
ORD-000189,Ekart,Ground,Pune,Urban,Standard,FMCG,Prepaid,Van,14.7,2024-05-17 05:01:37,2024-05-17 09:01:37,2024-05-17 05:01:37,2024-05-17 06:52:59,,2,1,1,-128.6,0,0,0,None,6.4,99.5,47.2,128.41,420.74,0,1,None,4.0
ORD-000190,DTDC,Ground,Surat,Urban,Express,Apparel,COD,Bike,9.0,2024-08-14 18:00:54,2024-08-15 00:00:54,2024-08-14 18:00:54,,,1,1,1,-360.0,1,0,0,None,8.0,70.5,92.4,152.84,553.2,0,1,None,4.0
