Order_ID,Carrier,Carrier_Type,Warehouse,Destination_Hub,Region,Service_Level,Product_Category,Weight_KG,Volume_CBM,Units,Order_Created_At,Scheduled_Pickup,Actual_Pickup,Scheduled_Departure_WH,Actual_Departure_WH,Scheduled_Arrival_Hub,Actual_Arrival_Hub,Departure_Delay_Min,Arrival_Delay_Min,Pickup_Delay_Min,Late_Departure_Flag,Late_Arrival_Flag,Late_Pickup_Flag,Time_To_Ship_Min,Transit_Damage_Flag,Damage_Type,FM_Cost_INR
ORD-007335,BlueDart,Air,WH-Kolkata-05,HUB-North-01,North,Standard,Apparel,0.94,0.0082,33,2023-01-31 13:02:48,2023-02-01 02:56:19,2023-02-01 02:58:11,2023-02-01 06:40:57,2023-02-01 06:38:34,2023-02-02 05:14:30,2023-02-02 05:34:49,-2.4,22.7,1.9,0,1,0,1055.8,0,None,12.95
ORD-007336,FedEx-IN,Air,WH-Kolkata-05,HUB-Central-05,South,Economy,Apparel,2.49,0.024,21,2024-05-24 15:18:21,2024-05-24 15:50:08,2024-05-24 15:54:38,2024-05-24 19:45:04,2024-05-24 19:44:10,2024-05-27 00:39:36,2024-05-27 00:23:43,-0.9,-15.0,4.5,0,0,0,265.8,0,None,32.07
ORD-007337,Shadowfax,Bike,WH-Pune-07,HUB-East-03,East,Economy,Grocery,2.5,0.0139,10,2024-01-17 01:40:22,2024-01-17 19:59:28,2024-01-17 19:58:50,2024-01-17 21:08:49,2024-01-17 21:13:15,2024-01-20 00:05:15,2024-01-20 00:21:10,4.4,11.5,-0.6,0,0,0,1172.9,0,,52.7
ORD-007338,DHL-IN,Air,WH-Ahmedabad-08,HUB-Central-05,North,Express,Apparel,4.67,0.0512,24,2024-08-25 10:05:43,2024-08-25 17:08:44,2024-08-25 17:08:42,2024-08-25 19:24:06,2024-08-25 19:16:40,2024-08-26 07:15:49,2024-08-26 10:54:04,-7.4,225.7,-0.0,0,1,0,550.9,0,None,97.24
ORD-007339,Shadowfax,Bike,WH-Pune-07,HUB-East-03,South,Economy,FMCG,15.38,0.1553,14,2024-01-21 08:48:10,2024-01-21 15:27:37,2024-01-21 15:37:20,2024-01-21 18:23:38,2024-01-21 18:20:58,2024-01-23 20:23:34,2024-01-23 20:10:43,-2.7,-10.2,9.7,0,0,0,572.8,0,None,205.39
ORD-007340,XpressBees,Ground,WH-Mumbai-02,HUB-Central-05,North,Express,Electronics,3.93,0.0128,49,2024-10-06 16:04:23,2024-10-07 08:45:38,,2024-10-07 13:00:07,2024-10-07 12:41:15,2024-10-08 00:23:57,2024-10-08 00:08:49,-18.9,3.7,14.3,0,0,0,1236.9,0,None,124.33
ORD-007341,BlueDart,Air,WH-Bangalore-03,HUB-East-03,North,Standard,Grocery,6.86,0.0506,5,2024-09-15 15:38:38,2024-09-16 00:29:17,2024-09-16 01:36:57,2024-09-16 04:09:05,2024-09-16 04:13:09,2024-09-17 01:56:15,2024-09-17 02:12:15,4.1,11.9,67.7,0,0,1,754.5,0,None,68.92
ORD-007342,BlueDart,Air,WH-Pune-07,HUB-West-04,East,Express,Grocery,2.77,0.0191,43,2024-03-27 12:50:25,2024-03-28 02:58:55,2024-03-28 02:59:10,2024-03-28 04:41:59,2024-03-28 04:25:10,2024-03-28 17:45:39,2024-03-28 17:26:00,-16.8,-2.8,0.3,0,0,0,934.8,0,None,48.12
ORD-007343,DHL-IN,Air,WH-Kolkata-05,HUB-East-03,North,Standard,Apparel,0.73,0.0043,9,2024-07-21 13:18:20,2024-07-22 06:01:12,2024-07-22 05:56:18,2024-07-22 11:20:23,2024-07-22 11:21:49,2024-07-23 10:08:10,2024-07-23 10:11:25,1.4,1.8,-4.9,0,0,0,1323.5,0,None,16.99
ORD-007344,Delhivery,Ground,WH-Mumbai-02,HUB-West-04,West,Standard,Grocery,2.67,0.0243,17,2024-08-19 15:41:32,2024-08-20 12:57:06,2024-08-20 13:33:54,2024-08-20 14:16:51,2024-08-20 14:50:51,2024-08-21 10:13:56,2024-08-21 11:11:27,34.0,23.5,36.8,1,1,1,1389.3,0,,32.9
ORD-007345,DTDC,Ground,WH-Kolkata-05,HUB-North-01,West,Standard,Pharma,3.21,0.0188,36,2024-07-15 07:42:04,2024-07-15 23:21:11,2024-07-15 23:50:03,2024-07-16 01:43:38,2024-07-16 03:59:22,2024-07-17 01:19:41,2024-07-17 03:14:24,135.7,-21.0,28.9,1,0,1,1217.3,0,None,58.18
ORD-007346,DTDC,Ground,WH-Chennai-04,HUB-West-04,North,Express,Auto Parts,1.95,0.0181,28,2023-02-23 11:32:17,2023-02-24 08:55:19,2023-02-24 08:55:19,2023-02-24 10:38:39,2023-02-24 10:46:56,2023-02-24 21:22:48,2023-02-24 21:47:56,8.3,16.9,-0.0,0,1,0,1394.6,0,None,51.4
ORD-007347,XpressBees,Ground,WH-Mumbai-02,HUB-South-02,South,Same-Day,FMCG,24.61,0.2102,45,2024-02-17 08:26:07,2024-02-17 11:17:37,2024-02-17 11:13:05,2024-02-17 12:36:01,2024-02-17 12:34:59,2024-02-17 16:59:47,2024-02-17 16:55:14,-1.0,-3.5,-4.5,0,0,0,248.9,0,None,697.74
ORD-007348,XpressBees,Ground,WH-Mumbai-02,HUB-East-03,East,Economy,Books,7.32,0.0748,1,2024-04-02 16:54:02,2024-04-03 11:14:50,2024-04-03 11:55:23,2024-04-03 16:21:14,2024-04-03 16:27:52,2024-04-05 16:51:45,2024-04-05 16:49:58,6.6,-8.4,40.5,0,0,1,1413.8,0,None,77.11
ORD-007349,Ekart,Ground,WH-Chennai-04,HUB-North-01,North,Economy,Auto Parts,1.55,0.0174,15,2024-10-25 19:24:07,2024-10-25 22:41:38,2024-10-25 22:40:13,2024-10-26 00:13:58,2024-10-26 04:42:40,2024-10-28 07:15:00,2024-10-28 11:36:03,268.7,-7.7,-1.4,1,0,0,558.5,0,None,29.43
ORD-007350,XpressBees,Ground,WH-Bangalore-03,HUB-Central-05,South,Same-Day,Books,3.14,0.0218,32,2023-02-15 12:10:18,2023-02-16 02:49:10,2023-02-16 03:50:04,2023-02-16 05:07:20,2023-02-16 05:01:00,2023-02-16 09:24:02,2023-02-16 09:20:39,-6.3,2.9,60.9,0,0,1,1010.7,0,None,58.98
ORD-007351,Ekart,Ground,WH-Kolkata-05,HUB-East-03,West,Express,Pharma,1.3,0.0102,14,2024-09-17 02:42:44,2024-09-17 21:14:04,2024-09-17 21:06:12,2024-09-17 23:53:05,2024-09-17 23:52:50,2024-09-18 10:51:50,2024-09-18 10:49:04,-0.2,-2.5,-7.9,0,0,0,1270.1,0,None,31.71
ORD-007352,DHL-IN,Air,WH-Kolkata-05,HUB-Central-05,East,Standard,FMCG,1.83,0.0119,37,2023-04-04 11:30:19,2023-04-04 23:04:25,2023-04-04 22:59:07,2023-04-05 03:56:13,2023-04-05 03:54:39,2023-04-06 07:22:00,2023-04-06 07:25:11,-1.6,4.7,-5.3,0,0,0,984.3,0,None,22.49
ORD-007353,DTDC,Ground,WH-Hyderabad-06,HUB-South-02,North,Economy,Grocery,4.42,0.03,41,2024-02-16 18:23:24,2024-02-17 09:30:13,2024-02-17 09:19:42,2024-02-17 13:09:17,2024-02-17 13:14:37,2024-02-19 17:53:48,2024-02-19 18:10:24,5.3,11.2,-10.5,0,0,0,1131.2,0,None,74.93
ORD-007354,Shadowfax,Bike,WH-Mumbai-02,HUB-South-02,West,Same-Day,Furniture,1.0,0.0065,47,2024-03-10 16:35:42,2024-03-11 11:55:50,2024-03-11 11:59:52,2024-03-11 15:51:50,2024-03-11 16:17:07,2024-03-11 20:08:31,2024-03-11 20:49:17,25.3,15.5,4.0,1,1,0,1421.4,0,None,33.25
ORD-007355,Delhivery,Ground,WH-Chennai-04,HUB-South-02,East,Standard,Furniture,1.63,0.0147,7,2023-02-25 04:42:01,2023-02-25 07:27:47,2023-02-25 07:34:17,2023-02-25 12:54:30,2023-02-25 13:04:25,2023-02-26 11:50:14,2023-02-26 12:17:24,9.9,17.2,6.5,0,1,0,502.4,0,None,32.35
ORD-007356,Delhivery,Ground,WH-Bangalore-03,HUB-East-03,Central,Standard,Pharma,4.39,0.0477,44,2024-09-09 02:10:36,2024-09-09 22:21:51,2024-09-09 23:20:55,2024-09-10 00:38:09,2024-09-10 00:57:01,2024-09-11 02:53:58,2024-09-11 03:23:54,18.9,11.0,59.1,1,0,1,1366.4,0,None,77.73
ORD-007357,Ekart,Ground,WH-Mumbai-02,HUB-West-04,Central,Standard,FMCG,0.62,0.0063,43,2023-03-21 12:21:55,2023-03-21 13:05:58,2023-03-21 14:33:51,2023-03-21 18:50:56,2023-03-21 18:44:19,2023-03-22 19:52:53,2023-03-22 19:45:27,-6.6,-0.8,87.9,0,0,1,382.4,0,None,11.52
ORD-007358,DTDC,Ground,WH-Chennai-04,HUB-South-02,West,Standard,Pharma,2.6,0.0261,4,2024-10-20 21:08:52,2024-10-21 15:22:13,2024-10-21 15:19:44,2024-10-21 20:05:38,2024-10-22 00:05:16,2024-10-22 23:32:11,2024-10-23 03:30:37,239.6,-1.2,-2.5,1,0,0,1616.4,0,None,46.54
ORD-007359,DTDC,Ground,WH-Kolkata-05,HUB-North-01,South,Express,Pharma,9.48,0.0368,15,2023-12-06 23:55:04,2023-12-07 17:58:51,2023-12-07 19:17:34,2023-12-07 22:24:04,2023-12-07 22:13:53,2023-12-08 09:44:23,2023-12-08 09:40:31,-10.2,6.3,78.7,0,0,1,1338.8,0,None,138.04
ORD-007360,Shadowfax,Bike,WH-Kolkata-05,HUB-East-03,West,Standard,Apparel,0.81,0.0079,49,2023-06-29 02:17:21,2023-06-29 23:33:18,2023-06-29 23:38:54,2023-06-30 01:07:13,2023-06-30 01:10:04,2023-07-01 02:52:54,2023-07-01 03:29:12,2.9,33.4,5.6,0,1,0,1372.7,0,None,15.18
ORD-007361,DTDC,Ground,WH-Pune-07,HUB-East-03,Central,Express,Pharma,3.17,0.0341,30,2023-10-31 22:30:55,2023-11-01 07:19:15,2023-11-01 07:34:28,2023-11-01 13:18:23,2023-11-01 13:48:05,2023-11-01 22:37:58,2023-11-02 03:32:58,29.7,265.3,15.2,1,1,1,917.2,0,None,91.8
ORD-007362,Shadowfax,Bike,WH-Mumbai-02,HUB-West-04,East,Same-Day,FMCG,1.19,0.0125,22,2024-05-08 01:43:35,2024-05-08 22:02:50,2024-05-08 21:58:48,2024-05-08 23:39:45,2024-05-09 05:37:59,2024-05-09 03:21:02,2024-05-09 09:24:53,358.2,5.6,-4.0,1,0,0,1674.4,0,None,42.9
ORD-007363,DHL-IN,Air,WH-Bangalore-03,HUB-Central-05,East,Same-Day,FMCG,3.39,0.0338,10,2023-03-01 01:09:22,2023-03-01 09:20:42,2023-03-01 09:21:03,2023-03-01 10:48:49,2023-03-01 10:44:10,2023-03-01 15:09:10,2023-03-01 18:24:29,-4.6,200.0,0.4,0,1,0,574.8,0,None,77.78
ORD-007364,DTDC,Ground,WH-Ahmedabad-08,HUB-North-01,West,Same-Day,Pharma,,0.0062,11,2024-11-13 22:49:14,2024-11-14 09:10:49,2024-11-14 09:06:03,2024-11-14 11:17:41,2024-11-14 12:04:55,2024-11-14 14:58:47,2024-11-14 15:38:12,47.2,-7.8,-4.8,1,0,0,795.7,0,None,32.51
ORD-007365,Delhivery,Ground,WH-Kolkata-05,HUB-East-03,North,Standard,Furniture,2.27,0.0097,37,2023-11-10 22:11:29,2023-11-11 17:19:07,2023-11-11 17:18:57,2023-11-11 22:06:35,2023-11-11 22:18:15,2023-11-12 23:50:22,2023-11-12 23:59:22,11.7,-2.7,-0.2,0,0,0,1446.8,0,None,56.49
ORD-007366,FedEx-IN,Air,WH-Kolkata-05,HUB-East-03,Central,Express,Apparel,2.79,0.0154,43,2023-01-12 16:02:37,2023-01-12 22:21:35,2023-01-12 22:22:45,2023-01-13 02:45:02,2023-01-13 02:31:29,2023-01-13 14:11:07,2023-01-13 13:52:51,-13.5,-4.7,1.2,0,0,0,628.9,0,None,30.76
ORD-007367,bluedart,Air,WH-Delhi-01,HUB-Central-05,South,Same-Day,Books,3.95,0.0247,34,2024-07-24 14:48:01,2024-07-25 07:28:18,2024-07-25 07:21:58,2024-07-25 10:23:44,2024-07-25 13:10:11,2024-07-25 14:46:34,2024-07-25 17:39:53,166.5,6.9,-6.3,1,0,0,1342.2,0,None,113.69
ORD-007368,XpressBees,Ground,WH-Bangalore-03,HUB-North-01,Central,Standard,Auto Parts,3.77,0.0323,26,2024-06-21 23:14:13,2024-06-22 07:29:17,2024-06-22 07:24:20,2024-06-22 10:39:05,2024-06-22 11:04:08,2024-06-23 15:02:42,2024-06-23 16:01:34,25.1,33.8,-4.9,1,1,0,709.9,0,None,52.77
ORD-007369,BlueDart,Air,WH-Ahmedabad-08,HUB-Central-05,East,Economy,FMCG,3.92,0.0293,48,2024-03-23 08:27:10,2024-03-23 08:17:04,2024-03-23 08:15:03,2024-03-23 12:18:48,2024-03-23 12:49:50,2024-03-25 18:43:09,2024-03-25 19:27:56,31.0,13.7,-2.0,1,0,0,262.7,0,None,64.03
ORD-007370,DTDC,Ground,WH-Ahmedabad-08,HUB-North-01,Central,Express,Auto Parts,4.15,0.0465,48,2023-02-28 12:57:32,2023-03-01 06:00:25,2023-03-01 06:03:21,2023-03-01 09:57:25,2023-03-01 09:37:16,2023-03-01 22:54:40,2023-03-01 22:26:04,-20.1,-8.5,2.9,0,0,0,1239.7,0,None,131.17
ORD-007371,DTDC,Ground,WH-Pune-07,HUB-West-04,West,Standard,Apparel,1.6,0.0177,21,2023-12-02 18:46:49,2023-12-03 15:58:40,2023-12-03 15:56:54,2023-12-03 18:23:07,2023-12-03 18:21:20,2023-12-04 15:36:41,2023-12-04 15:22:22,-1.8,-12.5,-1.8,0,0,0,1414.5,0,None,24.32
ORD-007372,FedEx-IN,Air,WH-Pune-07,HUB-West-04,North,Express,Books,7.91,0.0871,47,2023-11-27 01:55:44,2023-11-27 08:47:12,2023-11-27 08:42:27,2023-11-27 11:09:19,2023-11-27 11:10:27,2023-11-28 00:59:22,2023-11-28 01:02:16,1.1,1.8,-4.7,0,0,0,554.7,0,None,190.31
ORD-007373,Shadowfax,Bike,WH-Bangalore-03,HUB-Central-05,West,Standard,Books,5.77,0.0526,40,2023-08-20 10:49:26,2023-08-20 23:34:52,2023-08-20 23:34:06,2023-08-21 04:08:17,2023-08-21 04:30:36,2023-08-22 05:28:24,2023-08-22 05:57:40,22.3,6.9,-0.8,1,0,0,1061.2,0,None,97.92
ORD-007374,Shadowfax,Bike,WH-Kolkata-05,HUB-North-01,North,Standard,Books,5.91,0.0698,26,2024-02-03 21:14:37,2024-02-04 06:06:33,2024-02-04 06:08:05,2024-02-04 09:17:24,2024-02-04 09:36:12,2024-02-05 07:50:47,2024-02-05 08:10:02,18.8,0.4,1.5,1,0,0,741.6,0,None,99.85
ORD-007375,DTDC,Ground,WH-Mumbai-02,HUB-Central-05,North,Standard,Apparel,1.91,0.0171,25,2024-06-10 05:09:18,2024-06-10 19:54:02,2024-06-10 19:47:02,2024-06-10 22:26:36,2024-06-11 04:20:00,2024-06-11 19:42:04,2024-06-12 01:48:05,353.4,12.6,-7.0,1,0,0,1390.7,0,None,30.67
ORD-007376,DHL-IN,Air,WH-Chennai-04,HUB-East-03,Central,Standard,Electronics,4.59,0.0507,50,2023-09-06 15:08:34,2023-09-06 18:19:15,2023-09-06 18:25:13,2023-09-06 20:21:43,2023-09-06 20:15:21,2023-09-07 18:28:24,2023-09-07 18:24:18,-6.4,2.3,6.0,0,0,0,306.8,0,None,113.03
ORD-007377,FedEx-IN,Air,WH-Pune-07,HUB-West-04,West,Standard,Books,5.75,0.0319,43,2023-03-19 06:54:55,2023-03-19 14:28:39,2023-03-19 14:31:06,2023-03-19 18:33:11,2023-03-19 18:39:12,2023-03-20 16:37:57,2023-03-20 17:53:50,6.0,69.8,2.4,0,1,0,704.3,0,None,102.13
ORD-007378,Shadowfax,Bike,WH-Kolkata-05,HUB-North-01,South,Standard,Grocery,4.84,0.0525,7,2024-08-29 12:52:36,2024-08-30 00:03:10,2024-08-29 23:58:42,2024-08-30 05:19:35,2024-08-30 05:20:38,2024-08-31 01:06:24,2024-08-31 01:18:13,1.1,10.8,-4.5,0,0,0,988.0,0,None,66.97
ORD-007379,XpressBees,Ground,WH-Bangalore-03,HUB-West-04,Central,Express,Furniture,3.25,0.0295,42,2024-08-27 12:34:46,2024-08-28 02:42:15,2024-08-28 02:36:11,2024-08-28 04:03:52,2024-08-28 04:14:53,2024-08-28 15:29:38,2024-08-28 15:43:01,11.0,2.4,-6.1,0,0,0,940.1,0,None,86.37
ORD-007380,Shadowfax,Bike,WH-Ahmedabad-08,HUB-North-01,Central,Express,Furniture,3.75,0.0287,23,2023-12-26 12:41:38,2023-12-27 03:15:52,2023-12-27 03:33:13,2023-12-27 09:14:23,2023-12-27 09:12:45,2023-12-27 22:13:26,2023-12-27 22:11:20,-1.6,-0.5,17.4,0,0,1,1231.1,0,None,62.49
ORD-007381,XpressBees,Ground,WH-Hyderabad-06,HUB-North-01,South,Standard,Grocery,3.39,0.0205,47,2023-07-30 03:23:02,2023-07-30 05:45:46,2023-07-30 05:54:53,2023-07-30 10:03:07,2023-07-30 09:58:56,2023-07-31 13:49:34,2023-07-31 13:45:15,-4.2,-0.1,9.1,0,0,0,395.9,0,None,79.03
ORD-007382,Delhivery,Ground,WH-Chennai-04,HUB-Central-05,Central,Standard,Auto Parts,1.6,0.0073,40,2024-06-09 10:34:04,2024-06-09 13:43:16,2024-06-09 13:43:51,2024-06-09 18:18:25,2024-06-10 00:14:40,2024-06-10 19:23:28,2024-06-11 01:31:41,356.3,12.0,0.6,1,0,0,820.6,0,,18.97
ORD-007383,DTDC,Ground,WH-Kolkata-05,HUB-West-04,North,Express,FMCG,6.59,0.0518,18,2023-01-02 18:04:20,2023-01-02 21:30:38,2023-01-02 21:32:24,2023-01-03 00:44:54,2023-01-03 00:42:31,2023-01-03 12:47:24,2023-01-03 13:28:39,-2.4,43.6,1.8,0,1,0,398.2,0,None,114.18
ORD-007384,Delhivery,Ground,WH-Pune-07,HUB-South-02,South,Standard,Grocery,7.4,0.0483,23,2024-08-28 10:01:06,2024-08-29 02:47:18,2024-08-29 03:23:55,2024-08-29 08:40:01,2024-08-29 08:58:07,2024-08-30 08:30:53,2024-08-30 08:31:21,18.1,-17.6,36.6,1,0,1,1377.0,0,None,136.51
ORD-007385,Shadowfax,Bike,WH-Chennai-04,HUB-West-04,South,Express,FMCG,819.32,0.1642,8,2024-10-27 17:03:31,2024-10-27 18:24:21,2024-10-27 18:25:10,2024-10-27 21:07:39,2024-10-27 21:31:22,2024-10-28 07:55:50,2024-10-28 08:12:57,23.7,-6.6,0.8,1,0,0,267.8,0,None,411.84
ORD-007386,Ekart,Ground,WH-Bangalore-03,HUB-West-04,West,Express,Grocery,9.08,0.0371,9,2024-09-11 04:40:57,2024-09-11 04:15:25,2024-09-11 04:14:28,2024-09-11 07:30:45,2024-09-11 07:38:57,2024-09-11 18:29:44,2024-09-11 18:49:24,8.2,11.5,-1.0,0,0,0,178.0,0,None,162.38
ORD-007387,DHL-IN,Air,WH-Hyderabad-06,HUB-East-03,East,Express,Electronics,41.7,0.2839,37,2024-01-21 19:16:20,2024-01-22 12:42:35,2024-01-22 12:31:48,2024-01-22 15:01:55,2024-01-22 15:09:24,2024-01-23 03:30:50,2024-01-23 03:47:14,7.5,8.9,-10.8,0,0,0,1193.1,0,None,547.05
ORD-007388,DHL-IN,Air,WH-Hyderabad-06,HUB-South-02,East,Economy,Auto Parts,4.67,0.0309,24,2024-09-03 19:44:28,2024-09-04 03:20:28,2024-09-04 03:43:22,2024-09-04 08:24:26,2024-09-04 08:18:17,2024-09-06 07:56:02,2024-09-06 07:56:33,-6.1,6.7,22.9,0,0,1,753.8,0,None,53.79
ORD-007389,Ekart,Ground,WH-Delhi-01,HUB-West-04,Central,Express,Grocery,2.43,0.023,17,2024-02-05 12:33:14,2024-02-05 23:34:58,2024-02-05 23:34:51,2024-02-06 00:47:34,2024-02-06 00:42:47,2024-02-06 12:56:17,2024-02-06 13:14:10,-4.8,22.7,-0.1,0,1,0,729.6,0,None,41.51
ORD-007390,BlueDart,Air,WH-Kolkata-05,HUB-Central-05,West,Same-Day,FMCG,2.07,0.0158,10,2024-03-29 05:18:25,2024-03-29 09:59:19,2024-03-29 09:54:37,2024-03-29 11:27:19,2024-03-29 11:39:27,2024-03-29 15:30:15,2024-03-29 15:57:01,12.1,14.6,-4.7,0,0,0,381.0,0,None,50.79
ORD-007391,DTDC,Ground,WH-Mumbai-02,HUB-West-04,West,Standard,Furniture,10.32,0.0873,45,2024-04-22 23:09:45,2024-04-23 05:39:42,2024-04-23 06:15:21,2024-04-23 07:05:23,2024-04-23 07:53:33,2024-04-24 06:24:37,2024-04-24 07:09:46,48.2,-3.0,35.7,1,0,1,523.8,0,None,124.13
ORD-007392,BlueDart,Air,WH-Kolkata-05,HUB-West-04,North,Standard,Grocery,10.87,0.1265,11,2024-06-21 12:36:35,2024-06-22 00:43:23,2024-06-22 00:43:39,2024-06-22 02:53:42,2024-06-22 02:55:50,2024-06-23 02:50:50,2024-06-23 03:17:37,2.1,24.6,0.3,0,1,0,859.2,0,None,220.72
ORD-007393,Delhivery,Ground,WH-Chennai-04,HUB-Central-05,Central,Express,Auto Parts,2.02,0.0096,32,2023-01-02 15:15:24,2023-01-02 21:19:10,2023-01-02 21:25:30,2023-01-03 02:25:16,2023-01-03 02:22:00,2023-01-03 14:12:28,2023-01-03 14:25:38,-3.3,16.4,6.3,0,1,0,666.6,0,None,48.72
ORD-007394,DHL-IN,Air,WH-Ahmedabad-08,HUB-North-01,East,Standard,Apparel,3.82,0.0414,43,2023-05-10 16:52:08,2023-05-11 13:21:15,2023-05-11 13:40:55,2023-05-11 15:25:29,2023-05-11 16:10:35,2023-05-12 15:35:31,2023-05-12 18:39:27,45.1,138.8,19.7,1,1,1,1398.4,0,None,69.47
ORD-007395,Delhivery,Ground,WH-Kolkata-05,HUB-East-03,North,Economy,Furniture,2.48,0.0208,3,2024-12-17 16:06:00,2024-12-18 01:53:45,2024-12-18 01:59:05,2024-12-18 06:40:00,2024-12-18 06:35:36,2024-12-20 04:11:43,2024-12-20 03:59:04,-4.4,-8.3,5.3,0,0,0,869.6,0,None,44.4
ORD-007396,Ekart,Ground,WH-Bangalore-03,HUB-North-01,South,Express,Electronics,0.84,0.0059,26,2024-01-02 05:33:25,2024-01-02 05:18:38,2024-01-02 05:11:36,2024-01-02 10:04:31,2024-01-02 10:10:22,2024-01-02 20:52:19,,5.9,-16.6,-7.0,0,0,0,276.9,0,None,25.38
ORD-007397,BlueDart,Air,WH-Delhi-01,HUB-Central-05,East,Same-Day,Grocery,,0.002,50,2024-06-01 00:15:12,2024-06-01 11:46:24,2024-06-01 11:57:26,2024-06-01 17:01:50,2024-06-01 16:57:41,2024-06-01 20:57:01,2024-06-01 21:10:38,-4.1,17.8,11.0,0,1,0,1002.5,0,None,9.54
ORD-007398,BlueDart,Air,WH-Chennai-04,HUB-North-01,Central,Economy,Apparel,3.06,0.0353,4,2023-07-03 15:19:22,2023-07-04 02:07:53,2023-07-04 02:41:36,2023-07-04 05:17:49,2023-07-04 05:02:52,2023-07-05 23:32:49,2023-07-05 23:12:34,-14.9,-5.3,33.7,0,0,1,823.5,0,None,35.22
ORD-007399,DHL-IN,Air,WH-Mumbai-02,HUB-East-03,North,Standard,Furniture,3.25,0.0352,22,2024-08-02 11:27:10,2024-08-02 22:07:08,2024-08-02 22:32:07,2024-08-03 00:01:35,2024-08-03 00:34:36,2024-08-03 23:41:12,2024-08-04 00:03:31,33.0,-10.7,25.0,1,0,1,787.4,0,None,29.53
ORD-007400,Delhivery,Ground,WH-Ahmedabad-08,HUB-East-03,Central,Standard,FMCG,1.47,0.0167,24,2024-03-05 19:52:36,2024-03-06 11:09:21,2024-03-06 11:10:40,2024-03-06 14:15:37,2024-03-06 14:35:42,2024-03-07 12:56:30,2024-03-07 13:08:57,20.1,-7.6,1.3,1,0,0,1123.1,0,None,17.0
ORD-007401,XpressBees,Ground,WH-Kolkata-05,HUB-West-04,East,Same-Day,Auto Parts,4.53,0.0542,35,2024-11-14 02:40:56,2024-11-14 08:17:08,2024-11-14 08:14:52,2024-11-14 13:31:56,2024-11-14 13:39:41,2024-11-14 17:58:25,2024-11-14 18:35:03,7.8,28.9,-2.3,0,1,0,658.7,0,None,59.64
ORD-007402,FedEx-IN,Air,WH-Kolkata-05,HUB-South-02,North,Economy,Books,5.32,0.0266,20,2023-11-12 21:27:57,2023-11-13 12:13:31,2023-11-13 12:12:44,2023-11-13 13:31:46,2023-11-13 13:23:56,2023-11-15 21:15:58,2023-11-15 21:28:00,-7.8,19.9,-0.8,0,1,0,956.0,0,,81.35
ORD-007403,DHL-IN,Air,WH-Kolkata-05,HUB-South-02,East,Same-Day,FMCG,1.52,,35,2024-02-27 04:44:25,2024-02-27 23:17:55,2024-02-27 23:26:17,2024-02-28 04:42:36,2024-02-28 04:57:00,2024-02-28 08:38:38,2024-02-28 08:46:27,14.4,-6.6,8.4,0,0,0,1452.6,0,None,23.64
ORD-007404,BlueDart,Air,WH-Pune-07,HUB-West-04,South,Express,Apparel,0.94,0.0092,18,2023-09-25 10:36:25,2023-09-25 18:57:06,2023-09-25 18:56:47,2023-09-25 22:27:07,2023-09-25 22:16:22,2023-09-26 07:18:51,2023-09-26 07:16:54,-10.7,8.8,-0.3,0,0,0,700.0,0,None,18.49
ORD-007405,BlueDart,Air,WH-Mumbai-02,HUB-South-02,North,Express,Pharma,22.55,0.0752,36,2023-03-23 11:03:17,2023-03-23 11:19:50,2023-03-23 11:13:05,2023-03-23 15:00:22,2023-03-23 14:57:32,2023-03-24 03:50:09,2023-03-24 03:36:31,-2.8,-10.8,-6.8,0,0,0,234.3,0,None,326.9
ORD-007406,DHL-IN,Air,WH-Pune-07,HUB-South-02,North,Standard,Apparel,1.43,0.0105,38,2024-12-29 02:45:50,2024-12-29 03:35:39,2024-12-29 03:34:37,2024-12-29 09:14:36,2024-12-29 09:16:53,2024-12-30 13:41:07,2024-12-30 14:08:45,2.3,25.3,-1.0,0,1,0,391.1,0,None,29.7
ORD-007407,Delhivery,Ground,WH-Pune-07,HUB-South-02,West,Standard,Apparel,1.73,0.0082,36,2023-07-30 04:04:42,2023-07-30 11:50:48,2023-07-30 12:05:07,2023-07-30 16:23:54,2023-07-30 17:11:33,2023-07-31 13:21:08,2023-07-31 14:06:50,47.7,-2.0,14.3,1,0,0,786.8,0,None,20.9
ORD-007408,Delhivery,Ground,WH-Delhi-01,HUB-West-04,North,Standard,Furniture,1.75,0.0201,20,2023-02-21 21:11:13,2023-02-22 10:47:50,2023-02-22 10:44:13,2023-02-22 15:12:50,2023-02-22 15:13:15,2023-02-23 16:51:27,2023-02-23 16:57:44,0.4,5.9,-3.6,0,0,0,1082.0,0,None,40.75
ORD-007409,Delhivery,Ground,WH-Kolkata-05,HUB-East-03,South,Express,Furniture,2.89,0.0087,38,2023-10-04 13:40:18,2023-10-05 10:44:44,2023-10-05 10:44:14,2023-10-05 12:30:43,2023-10-05 12:51:16,2023-10-06 01:25:02,2023-10-06 03:00:22,20.6,74.8,-0.5,1,1,0,1391.0,0,None,85.83
ORD-007410,BlueDart,Air,WH-Hyderabad-06,HUB-West-04,East,Express,FMCG,0.51,0.0023,10,2024-03-20 20:47:55,2024-03-21 03:41:55,2024-03-21 03:48:02,2024-03-21 05:50:06,2024-03-21 05:49:07,2024-03-21 19:38:31,2024-03-21 21:22:17,-1.0,104.7,6.1,0,1,0,541.2,0,None,8.02
